name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,Countriesvisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
Sarasusername,Stockholm,Sweden, female , 25-34 ,"['bangkok', 'hoi an', 'shinjuku', 'dalat', 'ham tien', 'ho chi minh city', 'kep', 'luang prabang', 'nong khiaw', 'phnom penh', 'singapore', 'vientiane']","[' thailand', ' vietnam', ' japan', ' cambodia', ' laos', ' singapore']",[],"Robot Restaurant, Shinjuku", Performances,"

Owner description: RecommendationRobot Restaurant is a unique entertainment experience!Japanese culture meets robots and bring you to a new world of entertainment!Anyone from adults to children can come and enjoy our amazing show!(The show is approximately 90 mins.) 
",3 of 5 stars,"
A bit pricey (5 000 yen) but an ok experience. I thought the show would be all about the robots, but the half-naked girls got most of the show time. It was fun, seeing the robots and watching the girls dancing, but hm. This is a bit of a tourist trap (but there were some Japanese business men there as...


More 


"
Redleg6,Fort Sill,Fort Sill,,,"['san antonio', ' tx', 'jeju', 'seogwipo', 'beijing', 'houston', ' tx', 'miami', ' fl', 'seoul', 'austin', ' tx', 'catoosa', ' ok', 'fujimino', 'suffolk', ' va', 'adkins', ' tx']","[' usa', ' south korea', ' china', ' japan']",[],"Robot Restaurant, Shinjuku", Performances,"

Owner description: RecommendationRobot Restaurant is a unique entertainment experience!Japanese culture meets robots and bring you to a new world of entertainment!Anyone from adults to children can come and enjoy our amazing show!(The show is approximately 90 mins.) 
",4 of 5 stars,"
Location is probably not the best unless you know your way around the area. Our taxi driver could only get us within two blocks and said ""it is in that direction"". Then we encountered what we think were Nigerian drug dealers that ""offered"" to show us how to get there. We politely declined not knowing if they were going to...


More 


"
wabeachbum,Perth,Australia, female , 35-49 ,"['seminyak', 'broome', 'siem reap', 'kutchan-cho', 'lahaina', ' hi', 'shibuya', 'madrid', 'pattaya', 'shinjuku', 'albany', 'kerobokan', 'kula', ' hi']","[' indonesia', ' australia', ' cambodia', ' japan', ' usa', ' spain', ' thailand']",[],"Robot Restaurant, Shinjuku", Performances,"

Owner description: RecommendationRobot Restaurant is a unique entertainment experience!Japanese culture meets robots and bring you to a new world of entertainment!Anyone from adults to children can come and enjoy our amazing show!(The show is approximately 90 mins.) 
",5 of 5 stars,"
We'd heard about robot restaurant and thought it sounded fun, we did some research, but despite that we were unprepared for how extreme robot restaurant is.
Firstly let me just say that though it's a restaurant, the options are limited you a small bento box with a choice of meat or fish, don't come with a huge appetite as you'll...


More 


"
northstarManila,manila,manila, female , 35-49 ,"['london', 'makati', 'tagaytay', 'manila', 'shinjuku', 'lipa city', 'sentosa island', 'calatagan', 'sydney', 'shibuya', 'luzon', 'minato']","[' uk', ' philippines', ' japan', ' singapore', ' australia']",[],"Robot Restaurant, Shinjuku", Performances,"

Owner description: RecommendationRobot Restaurant is a unique entertainment experience!Japanese culture meets robots and bring you to a new world of entertainment!Anyone from adults to children can come and enjoy our amazing show!(The show is approximately 90 mins.) 
",4 of 5 stars,"
Upside
1) Can be easily found; right in the middle of Shinjuku's busy street
2) Tickets may be purchased ahead of time thru viator.com
3) Talk about glitz decor, this place has a lot of bling
4) Performers- excellent rendition of songs and dances for 3 hours
5) Robots- big, colourful; allows photo taking during and after the show
6)...


More 


"
Nathanjw9,Manchester,United Kingdom,,,"['las vegas', ' nv', 'berlin', 'madrid', 'amsterdam', 'seoul', 'manchester', 'moscow', 'barcelona', 'dubai', 'san francisco', ' ca', 'new delhi', 'los angeles', ' ca']","[' usa', ' germany', ' spain', ' the netherlands', ' south korea', ' uk', ' russia', ' united arab emirates', ' india']",[],"Robot Restaurant, Shinjuku", Performances,"

Owner description: RecommendationRobot Restaurant is a unique entertainment experience!Japanese culture meets robots and bring you to a new world of entertainment!Anyone from adults to children can come and enjoy our amazing show!(The show is approximately 90 mins.) 
",5 of 5 stars,"
Having read many reviews and seen photos of the Robot Restaurant online, I completely got my hopes up, thankfully it not only met my expectations but blew them away!
The area where you wait before the show was 'bling' enough and it set the tone for the show itself with just how over the top it is. When you enter...


More 


"
BN_CH_US,Zurich,Switzerland, male , 35-49 ,"['nungwi', 'bern', 'chiyoda', 'denarau island', 'flims', 'graz', 'ngorongoro conservation area', 'shinjuku', 'thiruvananthapuram (trivandrum)', 'zurich', 'addis ababa', 'agra']","[' tanzania', ' switzerland', ' japan', ' fiji', ' austria', ' india', ' ethiopia']",[],"Robot Restaurant, Shinjuku", Performances,"

Owner description: RecommendationRobot Restaurant is a unique entertainment experience!Japanese culture meets robots and bring you to a new world of entertainment!Anyone from adults to children can come and enjoy our amazing show!(The show is approximately 90 mins.) 
",5 of 5 stars,"
The people who created this show are geniuses. Robots, girls in bikinis, robots, motorcycles, robots, WWII bombers, robots, tanks, robots, Kung Fu Panda, robots, lasers, robots, etc. Just when I thought it was winding down, the wierdness increased a notch. An experience not to be missed when in Tokyo. Don't go for the food by the way, but that's okay.
"
dy357lx,Sydney,Australia, male , 25-34 ,"['sydney', 'kyoto', 'hakone-machi', 'dubbo', 'pokolbin', 'bologna', 'brisbane', 'penrith', 'shinjuku', 'springwood', 'faulconbridge']","[' australia', ' japan', ' italy', 'cinque terre']",[],"Robot Restaurant, Shinjuku", Performances,"

Owner description: RecommendationRobot Restaurant is a unique entertainment experience!Japanese culture meets robots and bring you to a new world of entertainment!Anyone from adults to children can come and enjoy our amazing show!(The show is approximately 90 mins.) 
",5 of 5 stars,"
We were always going to visit Robot Restaurant. It is not a 'restaurant' although you are provided with a Bento Box. I don't think the food was terrible as other reviews have suggested but the food should not be the primary reason for your visit. The whole experience is crazy! Check your hotel to see if they have half price/discount...


More 


"
sunnylooker,Michigan,Michigan, female , 35-49 ,"['hong kong', 'athens', 'kihei', ' hi', 'rome', 'yokohama', 'barcelona', 'negril', 'honolulu', ' hi', 'kailua-kona', ' hi', 'kapaa', ' hi', 'las vegas', ' nv', 'orlando', ' fl']","[' china', ' greece', ' usa', ' italy', ' japan', ' spain', ' jamaica']",['I love a beautiful beach and great food. '],"Robot Restaurant, Shinjuku", Performances,"

Owner description: RecommendationRobot Restaurant is a unique entertainment experience!Japanese culture meets robots and bring you to a new world of entertainment!Anyone from adults to children can come and enjoy our amazing show!(The show is approximately 90 mins.) 
",4 of 5 stars,"
This is a crazy bar/show in Shinjuku! You will see things here that will shock you and entertain you. It is worth a see, but know that it is expensive (5,000 to 6,000 yen) and the show is about 1 hour with a bento box and tea, unless you find a group party you will get 2 hour deals that...


More 


"
ndanese,Taipei,Taiwan,,,"['shinjuku', 'hualien']","[' japan', ' taiwan']",[],"Robot Restaurant, Shinjuku", Performances,"

Owner description: RecommendationRobot Restaurant is a unique entertainment experience!Japanese culture meets robots and bring you to a new world of entertainment!Anyone from adults to children can come and enjoy our amazing show!(The show is approximately 90 mins.) 
",5 of 5 stars,"
The Robot Restaurant was of the most memorable experiences I had while I was in Tokyo. The show is unlike anything I have ever seen. I didn't even know shows like this existed! The show is great! I agree with many other reviewers - the food is not that great but it's not terrible either. I wouldn't expect a great...


More 


"
Ghaaspur,,,,,"['pongwe', 'shinjuku', 'zurich', 'zanzibar']","[' tanzania', ' japan', ' switzerland']",[],"Robot Restaurant, Shinjuku", Performances,"

Owner description: RecommendationRobot Restaurant is a unique entertainment experience!Japanese culture meets robots and bring you to a new world of entertainment!Anyone from adults to children can come and enjoy our amazing show!(The show is approximately 90 mins.) 
",5 of 5 stars,"
If you go to Tokyo for crazy things, then this is the place to be! It's the most compact light show I've ever seen. Really cool. I highly recommend it for young people.
"
Acraze2u,Vancouver,Canada, female , 18-24 ,"['richmond', ' british columbia', 'vancouver', ' british columbia', 'osaka', 'london', 'kyoto', 'paris', 'seoul', 'hong kong', 'barcelona', 'sakai', 'las vegas', ' nv', 'new delhi']","[' canada', ' japan', ' uk', ' france', ' south korea', ' china', ' spain', ' usa', ' india']","['Eat, see, try and do! ']","Robot Restaurant, Shinjuku", Performances,"

Owner description: RecommendationRobot Restaurant is a unique entertainment experience!Japanese culture meets robots and bring you to a new world of entertainment!Anyone from adults to children can come and enjoy our amazing show!(The show is approximately 90 mins.) 
",4 of 5 stars,"
Honestly.... I think the show ITSELF deserves 5 stars. But anyways, I'm not going to spoil anything here. I just wanted to mention here that the $50/ person is well worth the money. However, if possible, look for travel magazines (i.e. Time Out Tokyo/ etc), which can be found at the metropolitan government building... Look for a coupon with 20%...


More 


"
louis8160,Dallas,Texas,,,"['dallas', ' tx', 'boulder', ' co', 'hanoi', 'arlington', ' tx', 'bled', 'chiyoda', 'ho chi minh city', 'istanbul', 'milan', 'queenstown', 'sydney', 'bolzano']","[' usa', ' vietnam', ' slovenia', ' japan', ' turkey', ' italy', ' new zealand', ' australia']",[],"Robot Restaurant, Shinjuku", Performances,"

Owner description: RecommendationRobot Restaurant is a unique entertainment experience!Japanese culture meets robots and bring you to a new world of entertainment!Anyone from adults to children can come and enjoy our amazing show!(The show is approximately 90 mins.) 
",5 of 5 stars,"
Food is a throw away.you go for the show that is amazing .To get a glimpse just google.Take a taxi as hard to find and make sure driver knows where it is.Get there a little early and have a drink and be sure to visit toilet
"
AshAz77,Toronto,Canada,,,"['minato', 'shinjuku']",[' japan'],[],"Robot Restaurant, Shinjuku", Performances,"

Owner description: RecommendationRobot Restaurant is a unique entertainment experience!Japanese culture meets robots and bring you to a new world of entertainment!Anyone from adults to children can come and enjoy our amazing show!(The show is approximately 90 mins.) 
",5 of 5 stars,"
Do not miss this! First thing- there is a 10% off coupon in most tokyo tour pamphlets!
Even if you pay full price, it's worth every penny! We saved this for our last night in Tokyo and it was my favorite part!
The food was okay, but the performance was mind blowing! I could see it again and again and...


More 


"
SultanQs,Dubai,United Arab Emirates, male , 25-34 ,"['dubai', 'london', 'bangkok', 'chuo', 'chiyoda', 'marrakech', 'minato', 'paris', 'seoul', 'hong kong', 'kobe', 'milan']","[' united arab emirates', ' uk', ' thailand', ' japan', ' morocco', ' france', ' south korea', ' china', ' italy']","['i love traveling , to explore food , culture and relaxation and hotels. ']","Robot Restaurant, Shinjuku", Performances,"

Owner description: RecommendationRobot Restaurant is a unique entertainment experience!Japanese culture meets robots and bring you to a new world of entertainment!Anyone from adults to children can come and enjoy our amazing show!(The show is approximately 90 mins.) 
",4 of 5 stars,"
even though its located in a very shady area at shinjuku, it was one of the most unique experiances ive ever been at. robots , dances and theatrical numbers . all in one ,
food is terrible though. but were not here to eat.
i would recommend this to anyone however try going with a japanese to avoid shinjuku hustlers....


More 


"
GKS101,Sydney,Australia,,,"['kyoto', 'tel aviv', 'shinjuku', 'urayasu']","[' japan', ' israel', 'maldives']",[],"Robot Restaurant, Shinjuku", Performances,"

Owner description: RecommendationRobot Restaurant is a unique entertainment experience!Japanese culture meets robots and bring you to a new world of entertainment!Anyone from adults to children can come and enjoy our amazing show!(The show is approximately 90 mins.) 
",4 of 5 stars,"
Well worth a visit for one of those ""only in Tokyo"" experiences.
The show is bizarre and an overload of lights and sounds. As everyone has mentioned, the bento box is pretty filthy, and the sake in a can not amazing.
You should make a reservation and arrive early, especially as checking in is a bit of a haphazard and...


More 


"
ZenpunK,Kauai,Hawaii, female , 25-34 ,"['kauai', ' hi', 'osaka', 'honolulu', ' hi', 'poipu', ' hi', 'shibuya', 'kyoto', 'nara', 'champery', 'chiyoda', 'dachau', 'kapaa', ' hi', 'lihue', ' hi']","[' usa', ' japan', ' switzerland', ' germany']",[],"Robot Restaurant, Shinjuku", Performances,"

Owner description: RecommendationRobot Restaurant is a unique entertainment experience!Japanese culture meets robots and bring you to a new world of entertainment!Anyone from adults to children can come and enjoy our amazing show!(The show is approximately 90 mins.) 
",5 of 5 stars,"
After reading all the reviews here, my husband and I decided we had to go to Robot Restaurant. We took a cab into Kabuki-cho and found it easily (it's pretty hard to miss!). The waiting area is a total acid trip with the glass and lights and bright colors, and you can order some drinks while you wait.
In the...


More 


"
PenguinCannon,London,United Kingdom,,,"['shinjuku', 'stoke by nayland', 'aguas calientes', 'amsterdam', 'ancona', 'atlanta', ' ga', 'bath', 'benidorm', 'berlin', 'blackpool', 'budapest', 'capri']","[' japan', ' uk', ' peru', ' the netherlands', ' italy', ' usa', ' spain', ' germany', ' hungary']",[],"Robot Restaurant, Shinjuku", Performances,"

Owner description: RecommendationRobot Restaurant is a unique entertainment experience!Japanese culture meets robots and bring you to a new world of entertainment!Anyone from adults to children can come and enjoy our amazing show!(The show is approximately 90 mins.) 
",5 of 5 stars,"
We came here on out first night in Tokyo. We had an AMAZING time. The show was dazzling, the performers enthusiastic. It was like a futuristic, fluro burlesque night.
The food was terrible but we had been pre-warned and eaten before we'd arrived. It didn't taint our amazing night at all.
Would highly recommend to anyone visiting Tokyo :)
"
ukfowler,Manchester,United Kingdom,,,"['manchester', 'london', 'amman', 'yangon (rangoon)', 'geneva', 'moscow', 'aqaba', 'carlisle', 'florence', 'gstaad', 'shinjuku', 'liverpool']","[' uk', ' jordan', ' myanmar', ' switzerland', ' russia', ' italy', ' japan']",[],"Robot Restaurant, Shinjuku", Performances,"

Owner description: RecommendationRobot Restaurant is a unique entertainment experience!Japanese culture meets robots and bring you to a new world of entertainment!Anyone from adults to children can come and enjoy our amazing show!(The show is approximately 90 mins.) 
",5 of 5 stars,"
One word- WOW!
One of the greatest live shows I've seen. I had no idea something like this even existed!
I shall refrain from spoiling it for others that are yet to see it, but prepare for an audiovisual bonanza.
Just don't expect much from the food ;)....
Would definitely visit again whenever in Tokyo.
"
Bostnyank,Wilmington,North Carolina,,,"['ho chi minh city', 'pattaya', 'shinjuku']","[' vietnam', ' thailand', ' japan']",[],"Robot Restaurant, Shinjuku", Performances,"

Owner description: RecommendationRobot Restaurant is a unique entertainment experience!Japanese culture meets robots and bring you to a new world of entertainment!Anyone from adults to children can come and enjoy our amazing show!(The show is approximately 90 mins.) 
",4 of 5 stars,"
Its like seeing a live Anime movie, with more dancing and less plot. But a very fun experience non-the-less. I would however eat something before you get here. Its more of a show than a restaurant.
"
wongzy,Sydney,Australia, male , 18-24 ,"['hong kong', 'zhangjiajie', 'singapore', 'sydney', 'kyoto', 'ninh binh', 'surfers paradise', 'beijing', 'halong bay', 'macau', 'shinjuku', 'taipei']","[' china', ' singapore', ' australia', ' japan', ' vietnam', ' taiwan']",[],"Robot Restaurant, Shinjuku", Performances,"

Owner description: RecommendationRobot Restaurant is a unique entertainment experience!Japanese culture meets robots and bring you to a new world of entertainment!Anyone from adults to children can come and enjoy our amazing show!(The show is approximately 90 mins.) 
",5 of 5 stars,"
what more should i say?
It costs around 5000 jpy but I would say the show is worth more than that.
That being said.. I went with a couple of girls and although they didn't enjoy it as much as i did (they were shocked from the pole dancing) they thought it was not bad.
"
JerichoNewYork,New York,New York, male , 50-64 ,"['shinjuku', 'albuquerque', ' nm', 'litchfield park', ' az', 'midland', ' mi', 'baltimore', ' md', 'chuo', 'brooklyn', ' ny', 'flagstaff', ' az', 'lexington', ' ma', 'madrid', 'minato', 'mystic', ' ct']","[' japan', ' usa', ' spain']",[],"Robot Restaurant, Shinjuku", Performances,"

Owner description: RecommendationRobot Restaurant is a unique entertainment experience!Japanese culture meets robots and bring you to a new world of entertainment!Anyone from adults to children can come and enjoy our amazing show!(The show is approximately 90 mins.) 
",5 of 5 stars,"
It is not Kabuki or Great Theatre but if you want an evening of FUN packed into 3 rows of ""watch out or you'll be hit by a robot"" - then this show is not to be missed. It is adult theatre with scantily bikini clad women fighting aliens - but a panda riding cow. A shark which eats aliens...


More 


"
Esme99,London,London, female , 25-34 ,"['london', 'edinburgh', 'gaborone', 'reykjavik', 'san francisco', ' ca', 'sharm el sheikh', 'los angeles', ' ca', 'manila', 'auckland', 'beverly hills', ' ca', 'nice', 'aubignosc']","[' uk', ' botswana', ' iceland', ' usa', ' egypt', ' philippines', ' new zealand', ' france']",[],"Robot Restaurant, Shinjuku", Performances,"

Owner description: RecommendationRobot Restaurant is a unique entertainment experience!Japanese culture meets robots and bring you to a new world of entertainment!Anyone from adults to children can come and enjoy our amazing show!(The show is approximately 90 mins.) 
",4 of 5 stars,"
Sooo much fun. Get a seat in the 2nd row to avoid getting too much robot in the face. Performers and scenes were so energetic and hilarious at times. Food is a pretty simple bento box but it's good to have a bit of food if you're going to be drinking in bar which is set out with crazy decor.
"
Geefromperth,Perth,Australia, female , 35-49 ,"['prague', 'hobart', 'margaret river', 'shinjuku', 'singapore', 'subiaco', 'kotor']","[' czech republic', ' australia', ' japan', ' singapore', ' montenegro']",[],"Robot Restaurant, Shinjuku", Performances,"

Owner description: RecommendationRobot Restaurant is a unique entertainment experience!Japanese culture meets robots and bring you to a new world of entertainment!Anyone from adults to children can come and enjoy our amazing show!(The show is approximately 90 mins.) 
",1 of 5 stars,"
It is an amateurish performance with pretty girls prancing around. The concept of the robots is good but the total effect is like a Fun fair show. the choreography was terrible, random acts with continuous flickering lights, stage preparation between acts was like an amateur school play. Don't bother with the food. Wonder why they continue to provide it when...


More 


"
Jac-and-Jek,Madrid,Spain, male , 35-49 ,"['madrid', 'khabarovsk', 'london', 'istanbul', 'vladivostok', 'hong kong', 'shanghai', 'honolulu', ' hi', 'kumejima-cho', 'new york city', ' ny', 'moscow', 'paris']","[' spain', ' russia', ' uk', ' turkey', ' china', ' usa', ' japan', ' france']",[],"Robot Restaurant, Shinjuku", Performances,"

Owner description: RecommendationRobot Restaurant is a unique entertainment experience!Japanese culture meets robots and bring you to a new world of entertainment!Anyone from adults to children can come and enjoy our amazing show!(The show is approximately 90 mins.) 
",4 of 5 stars,"
I got to know about Robot Restaurant just by chance but decided we had to go for it. So we had our hotel calling and making a reservation for us. They gave us a discount ticket so we got the two of us for 5000 JPY. I think the price is too much, but the show is amazing. This is...


More 


"
kai_khem,Candy Land,Candy Land, , 35-49 ,"['bangkok', 'maui', ' hi', 'honolulu', ' hi', 'kihei', ' hi', 'pattaya', 'shinjuku', 'minato', 'oahu', ' hi', 'new delhi', 'wailea', ' hi', 'siem reap', 'phnom penh']","[' thailand', ' usa', ' japan', ' india', ' cambodia']",['first photo - Red Mosque Putrajaya present photo - Ishiya Chocolate Factory Sapporo '],"Robot Restaurant, Shinjuku", Performances,"

Owner description: RecommendationRobot Restaurant is a unique entertainment experience!Japanese culture meets robots and bring you to a new world of entertainment!Anyone from adults to children can come and enjoy our amazing show!(The show is approximately 90 mins.) 
",5 of 5 stars,"
don't even know why they bother serving food here. if your looking for some great cuisine go somewhere else, only fish and meat bento available. this place is all about the show and having fun in the lounge before the show and drinking during the show. for 5000 yen its definitely worth it.
come early so you can hang in...


More 


"
Yay_Hanna,Tel Aviv,Israel, female , 25-34 ,"['london', 'riva del garda', 'kyoto', 'san pedro la laguna', 'shinjuku', 'eilat', 'lanquin', 'malcesine', 'osaka', 'san cristobal de las casas', 'mitspe ramon', 'quetzaltenango']","[' uk', ' italy', ' japan', ' guatemala', ' israel', ' mexico']","[""I enjoy adventure travel. I've been hiking in Nepal and backpacking in Central America, but I never say no to the good life - when I can afford it :-p ""]","Robot Restaurant, Shinjuku", Performances,"

Owner description: RecommendationRobot Restaurant is a unique entertainment experience!Japanese culture meets robots and bring you to a new world of entertainment!Anyone from adults to children can come and enjoy our amazing show!(The show is approximately 90 mins.) 
",5 of 5 stars,"
This place just blew our minds. It took all our conceptions about good taste and class and replaced them with glitter, neon, bling and booty. And we LOVED it.
It has pandas riding cows, giant robots fighting each other, women, women robots, pole dancing, tanks, motorcycles, dinosaurs, go go go!!!
Our hotel (Sunroute Shinjuku) offered 1+1 on tickets, but we...


More 


"
scush5000,san diego,san diego, male , 25-34 ,"['shinjuku', 'moorea']","[' japan', ' french polynesia']",[],"Robot Restaurant, Shinjuku", Performances,"

Owner description: RecommendationRobot Restaurant is a unique entertainment experience!Japanese culture meets robots and bring you to a new world of entertainment!Anyone from adults to children can come and enjoy our amazing show!(The show is approximately 90 mins.) 
",5 of 5 stars,"
I don't leave reviews unless things are really lame or great. This show was the later and the best money I have ever spent! Grab a better dinner before hand, we didnt touch ours...doesnt matter as the show was worth every penny (make sure to get the 2 for 1 coupon from your hotel).
"
asb132,,,,,"['bali', 'nusa dua', 'shibuya', 'shinjuku', 'amsterdam', 'barcelona', 'benidorm', 'biarritz', 'bilbao', 'burgos', 'busselton', 'caceres']","[' indonesia', ' japan', ' the netherlands', ' spain', ' france', ' australia']",[],"Robot Restaurant, Shinjuku", Performances,"

Owner description: RecommendationRobot Restaurant is a unique entertainment experience!Japanese culture meets robots and bring you to a new world of entertainment!Anyone from adults to children can come and enjoy our amazing show!(The show is approximately 90 mins.) 
",5 of 5 stars,"
Amazing Show!!!! A must when in Tokyo. It's very difficult to find. First time we couldn't find it anywhere. We walked for more than 1 hour. We decided to try it again on Christmas Eve but we took it a taxi ( expensive). It was incredible! Crazy but not rude.
"
BrizaB,Melbourne,Australia, male , 35-49 ,"['melbourne', 'johannesburg', 'nairobi', 'ho chi minh city', 'hoi an', 'prahran', 'shinjuku', 'south melbourne', 'sydney']","[' australia', ' south africa', ' kenya', ' vietnam', ' japan']",[],"Robot Restaurant, Shinjuku", Performances,"

Owner description: RecommendationRobot Restaurant is a unique entertainment experience!Japanese culture meets robots and bring you to a new world of entertainment!Anyone from adults to children can come and enjoy our amazing show!(The show is approximately 90 mins.) 
",5 of 5 stars,"
This is a crazy fun place and a crazy fun show. Kind of a bikini-clad dancing girl show, it is also about robot fights. And loud music. And, at one point, a panda riding a cow. Very much a date-night crowd mid-week -- both western and Japanese couples outnumbered the working man's group in the corner, and a few groups...


More 


"
benz2020,Toronto,Toronto, male , 25-34 ,"['shanghai', 'las vegas', ' nv', 'montreal', ' quebec', 'beijing', 'hong kong', 'lijiang', 'osaka', 'patong', 'san francisco', ' ca', 'shinjuku', 'thornhill', ' ontario', 'tobermory', ' ontario']","[' china', ' usa', ' canada', ' japan', ' thailand']",[],"Robot Restaurant, Shinjuku", Performances,"

Owner description: RecommendationRobot Restaurant is a unique entertainment experience!Japanese culture meets robots and bring you to a new world of entertainment!Anyone from adults to children can come and enjoy our amazing show!(The show is approximately 90 mins.) 
",4 of 5 stars,"
The ""restaurant"" is located in the entertainment district of Shinjuku ... The lobby and waiting room were sparkling and lighted up like I've never seen before.
In the waiting room, there is a small robot dinosaur which likes to be petted and can respond somewhat intelligently to you. There is also another roaming larger robot, which I'm not sure if...


More 


"
DonnaSPDX,Portland,Oregon,,,"['kyoto', 'paramaribo', 'shinjuku', 'supai', ' az', 'osaka', 'overton', ' nv', 'peach springs', ' az', 'portland', ' or', 'boulder city', ' nv', 'channel islands national park', ' ca', 'chloride', ' az', 'goleta', ' ca']","[' japan', ' suriname', ' usa']",[],"Robot Restaurant, Shinjuku", Performances,"

Owner description: RecommendationRobot Restaurant is a unique entertainment experience!Japanese culture meets robots and bring you to a new world of entertainment!Anyone from adults to children can come and enjoy our amazing show!(The show is approximately 90 mins.) 
",5 of 5 stars,"
There is no way someone can use language to prepare you for the Robot Restaurant. It is over-the-top flash and entertainment. Bare bones of what you need to know; There are bikini-clad young women at the center of the show, club music, lots of flashing lights, and a panda riding a cow. The other thing you need to know is...


More 


"
Mitchell575,Sydney,Sydney, Female ,,"['daydream island', 'shinjuku', 'tokyo']","[' australia', ' japan']",[],"Robot Restaurant, Shinjuku", Performances,"

Owner description: RecommendationRobot Restaurant is a unique entertainment experience!Japanese culture meets robots and bring you to a new world of entertainment!Anyone from adults to children can come and enjoy our amazing show!(The show is approximately 90 mins.) 
",5 of 5 stars,"
Got our concierge to book our tickets for the Robot restaurant. The food is not too bad, the waiting area with its gold snail chairs was so surreal. It was funny, crazy and bizarre. Not cheap but we enjoyed it.
"
Portberto,Seattle,Washington, male , 25-34 ,"['sayulita', 'portland', ' or', 'santa barbara', ' ca', 'shinjuku', 'seattle', ' wa', 'santiago']","[' mexico', ' usa', ' japan', ' chile']",[],"Robot Restaurant, Shinjuku", Performances,"

Owner description: RecommendationRobot Restaurant is a unique entertainment experience!Japanese culture meets robots and bring you to a new world of entertainment!Anyone from adults to children can come and enjoy our amazing show!(The show is approximately 90 mins.) 
",5 of 5 stars,"
Ok, so anyone expecting good food and real robots go somewhere else. For those of you who are ready to experience something so absolutely ridiculous and love it for only that and its imaginative force than this is the experience for you! Expect the unexpected, be blown away by the theatrics, look for the panda riding a cow and of...


More 


"
HarejukuNomad,Sydney,Australia,,,"['melbourne', 'shinjuku']","[' australia', ' japan']",[],"Robot Restaurant, Shinjuku", Performances,"

Owner description: RecommendationRobot Restaurant is a unique entertainment experience!Japanese culture meets robots and bring you to a new world of entertainment!Anyone from adults to children can come and enjoy our amazing show!(The show is approximately 90 mins.) 
",5 of 5 stars,"
We almost didn't go when we realised the price (us$50) and that the food wasn't good but im glad we did it as the show was so much fun it was worth it without the meal. we ate somewhere else nearby beforehand (Shinjuku is full of great restaurants) and went to the 10pm show. The show is everything that's fun...


More 


"
m3lvinlim,Kota Kinabalu,Malaysia, male , 18-24 ,"['london', 'munich', 'moscow', 'kuala lumpur', 'barcelona', 'paris', 'manchester', 'beijing', 'macau', 'kota kinabalu', 'bath', 'vienna']","[' uk', ' germany', ' russia', ' malaysia', ' spain', ' france', ' china', ' austria']",['Alway research deeply before travelling. Prefer to travel comfortable and relaxed. '],"Robot Restaurant, Shinjuku", Performances,"

Owner description: RecommendationRobot Restaurant is a unique entertainment experience!Japanese culture meets robots and bring you to a new world of entertainment!Anyone from adults to children can come and enjoy our amazing show!(The show is approximately 90 mins.) 
",5 of 5 stars,"
Went there after seeing good reviews in trip advisor. I was shocked to see how creative Japanese people can be.
However, the food there isn't that good so best to eat dinner or after in better restaurant close to the robot restaurant. It is more of a show centre instead of a restaurant.
There is a lounge available upstairs before...


More 


"
284Weary_traveller22,Varies...,Varies...,Male ,,"['ballindalloch', 'barbados', 'bridgetown', 'chuo', 'cologne', 'galway', 'hulunbuir', 'stratford', ' ontario', 'barcelona', 'buenos aires', 'dombodan', 'holetown']","[' uk', ' caribbean', ' barbados', ' japan', ' germany', ' ireland', ' china', ' canada', ' spain', ' argentina']",[],"Robot Restaurant, Shinjuku", Performances,"

Owner description: RecommendationRobot Restaurant is a unique entertainment experience!Japanese culture meets robots and bring you to a new world of entertainment!Anyone from adults to children can come and enjoy our amazing show!(The show is approximately 90 mins.) 
",5 of 5 stars,"
So yes, eat before you go. But the floor show makes up for everything else. And yes, there are actually no REAL robots in the floor show. But you can't beat it for the enthusiasm and just plain, well, wackiness.
The show only lasts an hour, is 5000 yes, and beer is 500. Arrive early so you can enjoy the...


More 


"
BangkokNegotiator,Bangkok,Bangkok, male , 35-49 ,"['chiang mai', 'melbourne', 'bangkok', 'hua hin', 'sydney', 'shinjuku', 'pattaya', 'ao nang', 'kuala lumpur', 'nong thale', 'ko kut', 'florence']","[' thailand', ' australia', ' japan', ' malaysia', ' italy']",[],"Robot Restaurant, Shinjuku", Performances,"

Owner description: RecommendationRobot Restaurant is a unique entertainment experience!Japanese culture meets robots and bring you to a new world of entertainment!Anyone from adults to children can come and enjoy our amazing show!(The show is approximately 90 mins.) 
",5 of 5 stars,"
Its crazy show that blows my mind. We went with 5 local Japanese who never heard of the show and thought its just a tourist trip. They turned out to enjoyed it also. Its called a restaurant that serves food, but don't expect too much from the bento you received. Anyway, its not the main attraction. Go with open mind...


More 


"
