name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,Countriesvisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
Williae233,,,,,"['calgary', ' alberta', 'west glacier', ' mt']","[' canada', ' usa']",[],"Hammerhead Scenic Tours Day Tours, Calgary", Tours,"
",5 of 5 stars,"
My family of 5 took the one day Banff/Lake Louise tour with Petar. It was relaxing for all of us and informative. We saw many more beautiful sights than we would have on our own. He even gave us recommendations on what to see at our next vacation spot, Waterton. He's a wonderful host.
"
picapies,Alicante,Spain,,,"['calgary', ' alberta', 'portsmouth', 'san francisco', ' ca']","[' canada', ' uk', ' usa']",[],"Hammerhead Scenic Tours Day Tours, Calgary", Tours,"
",5 of 5 stars,"
We booked a 2 day tour of the Rockies via the internet.What can I say? Well,our guide Petar so knowledgeable& enthusiastic. Nothing was too much trouble.He fitted in so many breathtaking sights into 2 days.We were so lucky to even see a wild cougar cross the road in front of us. Unforgettable! Thanks Petar,you are a real gentleman & perfect...


More 


"
FelipeBenv84,Rio de Janeiro,RJ, male , 25-34 ,"['rio de janeiro', 'calgary', ' alberta', 'itacoatiara', 'aguas de sao pedro', 'angra dos reis', 'araraquara', 'barra bonita', 'bertioga', 'botucatu', 'brasilia', 'brotas', 'campinas']","[' brazil', ' canada']",[],"Hammerhead Scenic Tours Day Tours, Calgary", Tours,"
",5 of 5 stars,"
With you don't have enough time to plan a tour in Calgary and Alberta area, I strongly recommend the Hammerhead services!
Petar is a person extremely competent, punctual and funny. He knows a lot about the histories of Alberta and it is very ease to understand him (especially for me, I don't speak english very well)
I had two great...


More 


"
332rebecca2014,Regina,Canada,,,"['calgary', ' alberta', 'aarhus', 'addis ababa', 'amsterdam', 'awasa', 'bonn', 'cairo', 'canterbury', 'dagebull', 'dover', 'esbjerg', 'granada']","[' canada', ' denmark', ' ethiopia', ' the netherlands', ' germany', ' egypt', ' uk', ' spain']",[],"Hammerhead Scenic Tours Day Tours, Calgary", Tours,"
",5 of 5 stars,"
We had a wonderful day trip from Calgary to Columbia Icefield and Lake Louise. Petar made this trip an incredible experience! He is very competent and enthusiastic. We strongly recommend the Hammerhead Scenic Tours ! We saw so many breathtaking sights and it was not following a strict schedule but was focused on our wishes and interests! Thank you so...


More 


"
rshiroor,San Jose,California,,,"['calgary', ' alberta']",[' canada'],[],"Hammerhead Scenic Tours Day Tours, Calgary", Tours,"
",5 of 5 stars,"
First of all, let me start by saying that Petar's guidance on the tour was excellent. He kept our small group engaged throughout and it was an excellent trip! I would really recommend Hammerhead tours to anyone interested in local tours here. This is a family run business and they are very hospitable. Petar recommended restaurants and other places to...


More 


"
bubbasezso,Edmonton,Canada, , 50-64 ,"['edmonton', ' alberta', 'sosua', 'albuquerque', ' nm', 'arlington', ' tx', 'banff', ' alberta', 'beverly hills', ' ca', 'bled', 'calgary', ' alberta', 'halifax', ' nova scotia', 'jasper', ' alberta', 'ljubljana', 'lunenburg', ' nova scotia']","[' canada', ' dominican republic', ' usa', ' slovenia']",[],"Classic Canadian Tours Polar Bear Safari, Calgary", Tours,"
",5 of 5 stars,"
If Leaving on time, being served hot meals (both ways, by really friendly people), informative lectures, and just generally not being disappointed in ANYTHING is your idea of a great way to handle a tour....then this will definitely be a treat for you...can't come up with one negative thing to say....WELL DONE....Yeah I'd do that again!!!!
"
CMS17,Cochrane,Canada,,,"['calgary', ' alberta']",[' canada'],[],"Riverside Spa, Calgary", Spas,"

Owner description Riverside Spa, the premiere Calgary spa experience, offers a breathtaking facility, a professional staff team, and convenient online gift certificate sales. Designed with excellence in mind, Riverside Spa aims to impress. Established as a leader among Calgary Spas, Riverside Spa boasts an exceptional team of registered massage therapists and experienced estheticians. As you are welcomed to relax and nurture your mind, body and spirit, enjoy the quality of service and experience typically found in high-end resort spas, right here at home, in a Calgary spa. Surround yourself with the elements of earth, air, fire and water. 
",5 of 5 stars,"
I LOVE Riverside Spa. My first experience there was with a gift certificate package my husband bought for me after the birth of our daughter in 2006. The staff was very accommodating in helping me schedule the different treatments for different days as I was unable to come for 6 hours at a time with a breastfeeding newborn.
I had...


More 


"
TravelOn9928,Edmonton,Canada, Female ,,"['reykjavik', 'calgary', ' alberta', 'ixtapa', 'hobart', 'churchill', ' manitoba', 'edmonton', ' alberta', 'oliver', ' british columbia', 'dublin', 'geeveston', 'anaheim', ' ca', 'belfast', 'cranbrook', ' british columbia']","[' iceland', ' canada', ' mexico', ' australia', ' ireland', ' usa', ' uk']",[],"Classic Canadian Tours Polar Bear Safari, Calgary", Tours,"
",5 of 5 stars,"
Our day began early, with our flight leaving Edmonton about 6:15am. It was just over a two hour flight to Churchill. Once there we were transported by buses to the Tundra Buggy site. On our drive we could see two different polar bears walking on the ice along the edge of the Hudson Bay. We were so excited, not knowing...


More 


"
CMacDRC,Edmonton,Canada, , 35-49 ,"['new york city', ' ny', 'edmonton', ' alberta', 'honolulu', ' hi', 'iquitos', 'yountville', ' ca', 'central saanich', ' british columbia', ""xi'an"", 'bangkok', 'chiang rai', 'lihue', ' hi', 'mountain pine ridge reserve', 'jasper', ' alberta']","[' usa', ' canada', ' peru', ' china', ' thailand', ' belize']",[],"Classic Canadian Tours Polar Bear Safari, Calgary", Tours,"
",5 of 5 stars,"
We spent the day in the Tundra Buggy's (10:30 a.m. or so - 5:00 pm) when the sun was going down), we wandered around Churchill and enjoyed the quaint Northern town. we pet the sled dogs and shopped in the souvenir stores. The sun set on an absolutely fantastic day. I'm not sure if all polar bear safari's are this...


More 


"
woodmister,Edmonton,Canada, male , 65+ ,"['edmonton', ' alberta', 'green valley', ' az', 'tucson', ' az', 'london', 'orlando', ' fl', 'prague', 'bellagio', 'bisbee', ' az', 'florida city', ' fl', 'hanoi', 'liberty lake', ' wa', 'page', ' az']","[' canada', ' usa', ' uk', ' czech republic', ' italy', ' vietnam']","[""I am a retired. My wife and I love to travel. We can't always afford to go First Class but we expect value and usually recognize it when we experience it. We love golf, meeting new people, sightseeing and exploring the natural history in and around the places we visit. ""]","Classic Canadian Tours Polar Bear Safari, Calgary", Tours,"
",5 of 5 stars,"
We left Edmonton early (06:30) on 20 October for a 1-day trip to Churchill, MB. The purpose was to see Hudson Bay, the northern sights and polar bears. We saw all of that and more. Add to the list: artic hares, willow ptarmigan, and a snowy owl. It was an outstanding adventure. The food was good. Dress in layers because...


More 


"
ScreamingBanshee,Vancouver,Canada,,,"['calgary', ' alberta', 'puerto plata', 'toronto', ' ontario', 'whistler', ' british columbia', 'punta cana', 'lynnwood', ' wa', 'vancouver', ' british columbia', 'las vegas', ' nv', 'anaheim', ' ca', 'grand forks', ' british columbia', 'mount vernon', ' wa', 'reykjavik']","[' canada', ' dominican republic', ' usa', ' iceland']",[],"Classic Canadian Tours Polar Bear Safari, Calgary", Tours,"
",5 of 5 stars,"
Did the one day excursion from Calgary through Classic Canadian Tours and had such a great day! Everything was well organized and well run with friendly and knowledgeable staff.
Arrived in Churchill around 9:45am and boarded school buses to the launching pad where we then boarded the tundra buggies. If travelling with elderly persons, I would recommend having the elderly...


More 


"
dyt811,Montreal,Canada,,,"['quebec city', ' quebec', 'calgary', ' alberta', 'beijing', 'london', ' ontario', 'montreal', ' quebec', 'new orleans', ' la', 'ottawa', ' ontario', 'san diego', ' ca', 'san francisco', ' ca', 'seattle', ' wa', 'shanghai', 'toronto', ' ontario']","[' canada', ' china', ' usa']",[],"Hammerhead Scenic Tours Day Tours, Calgary", Tours,"
",5 of 5 stars,"
Petar is a super nice guide. He is really passionate about his tour and enjoys the trip as much as I do even though he probably have done this hundreds of time. I went with a small group of 3 other tourists in a van in April and it really feels like a intimate private tour. He probably took as...


More 


"
TravelingMomYYC,Calgary,Canada,,,"['orlando', ' fl', 'cannon beach', ' or', 'calgary', ' alberta', 'portland', ' or', 'seattle', ' wa', 'snoqualmie', ' wa', 'bellingham', ' wa', 'kihei', ' hi', 'lahaina', ' hi', 'makawao', ' hi', 'okotoks', ' alberta']","[' usa', ' canada', 'kananaskis country']",[],"Riverside Spa, Calgary", Spas,"

Owner description Riverside Spa, the premiere Calgary spa experience, offers a breathtaking facility, a professional staff team, and convenient online gift certificate sales. Designed with excellence in mind, Riverside Spa aims to impress. Established as a leader among Calgary Spas, Riverside Spa boasts an exceptional team of registered massage therapists and experienced estheticians. As you are welcomed to relax and nurture your mind, body and spirit, enjoy the quality of service and experience typically found in high-end resort spas, right here at home, in a Calgary spa. Surround yourself with the elements of earth, air, fire and water. 
",4 of 5 stars,"
I have been coming to this spa for 2 years now and have generally enjoyed my experiences. First thing I have to mention is I don't understand why people complain about the cancellation policy. Riverside has always told me twice about the policy, when I book an appointment and when they call to confirm, even though they know I am...


More 


"
jamie j,brighton,brighton,,,[],[],[],"Hammerhead Scenic Tours Day Tours, Calgary", Tours,"
",5 of 5 stars,"
It was definitely one of the best tours I have ever had. :)
I connected with Petar through emails arranging the tours and he always replied within 24 hours. At first there wasn't enough people on the tour so he referred us to other travel agencies. How nice/generous was that! I was amazed by his friendly attitude and service, thus...


More 


"
Jaylynn0908,Calgary,Canada,,,"['las vegas', ' nv', 'playa del carmen', 'puerto morelos', 'akumal', 'calgary', ' alberta', 'orlando', ' fl', 'tulum', 'denver', ' co', 'fort mcmurray', ' alberta', 'montreal', ' quebec', 'sarnia', ' ontario']","[' usa', ' mexico', 'riviera maya', ' canada']",[],"Riverside Spa, Calgary", Spas,"

Owner description Riverside Spa, the premiere Calgary spa experience, offers a breathtaking facility, a professional staff team, and convenient online gift certificate sales. Designed with excellence in mind, Riverside Spa aims to impress. Established as a leader among Calgary Spas, Riverside Spa boasts an exceptional team of registered massage therapists and experienced estheticians. As you are welcomed to relax and nurture your mind, body and spirit, enjoy the quality of service and experience typically found in high-end resort spas, right here at home, in a Calgary spa. Surround yourself with the elements of earth, air, fire and water. 
",4 of 5 stars,"
I received a gift certificate for Christmas for a facial and pedicure at Riverside. I had tried to book in February to use it before I went on a trip, but wasn't able to get a time that worked, no big deal. I called earlier this week and they were able to get me in within a few days, worked...


More 


"
Susan191,Calgary,Canada,,,"['calgary', ' alberta', 'kelowna', ' british columbia', 'vernon', ' british columbia', 'bragg creek', ' alberta', 'cochrane', ' alberta', 'south fintry', ' british columbia', 'cancun', 'honolulu', ' hi', 'las vegas', ' nv', 'los angeles', ' ca', 'miami', ' fl', 'nassau']","[' canada', ' mexico', ' usa', ' bahamas']",[],"Riverside Spa, Calgary", Spas,"

Owner description Riverside Spa, the premiere Calgary spa experience, offers a breathtaking facility, a professional staff team, and convenient online gift certificate sales. Designed with excellence in mind, Riverside Spa aims to impress. Established as a leader among Calgary Spas, Riverside Spa boasts an exceptional team of registered massage therapists and experienced estheticians. As you are welcomed to relax and nurture your mind, body and spirit, enjoy the quality of service and experience typically found in high-end resort spas, right here at home, in a Calgary spa. Surround yourself with the elements of earth, air, fire and water. 
",5 of 5 stars,"
Wonderful relaxing spa day for my husband and me.
Spa day included lunch
"
Icandyman,Calgary,Calgary, male , 50-64 ,"['calgary', ' alberta', 'banff', ' alberta', 'toronto', ' ontario', 'niagara falls', ' ontario', 'weyburn', ' saskatchewan', 'bragg creek', ' alberta', 'niagara-on-the-lake', ' ontario', 'bonavista', ' newfoundland and labrador', 'cochrane', ' alberta', 'balzac', ' alberta', 'guelph', ' ontario', 'quebec city', ' quebec']",[' canada'],['On a quest to discover Canada. Must be able to drive there. '],"Riverside Spa, Calgary", Spas,"

Owner description Riverside Spa, the premiere Calgary spa experience, offers a breathtaking facility, a professional staff team, and convenient online gift certificate sales. Designed with excellence in mind, Riverside Spa aims to impress. Established as a leader among Calgary Spas, Riverside Spa boasts an exceptional team of registered massage therapists and experienced estheticians. As you are welcomed to relax and nurture your mind, body and spirit, enjoy the quality of service and experience typically found in high-end resort spas, right here at home, in a Calgary spa. Surround yourself with the elements of earth, air, fire and water. 
",5 of 5 stars,"
Finally tried this place for the first time and loved it. Very relaxing and worth every penny. Will be back often. They know their stuff and have great advice.
"
CandiceStauffer,Calgary Alberta Canada,Calgary Alberta Canada, Female ,,"['calgary', ' alberta', 'cabo san lucas', 'orlando', ' fl', 'puerto aventuras', 'canmore', ' alberta', 'cochrane', ' alberta', 'edmonton', ' alberta', 'las vegas', ' nv', 'london', 'paris', 'playa paraiso', 'sedona', ' az']","[' canada', ' mexico', ' usa', ' uk', ' france']",[],"Riverside Spa, Calgary", Spas,"

Owner description Riverside Spa, the premiere Calgary spa experience, offers a breathtaking facility, a professional staff team, and convenient online gift certificate sales. Designed with excellence in mind, Riverside Spa aims to impress. Established as a leader among Calgary Spas, Riverside Spa boasts an exceptional team of registered massage therapists and experienced estheticians. As you are welcomed to relax and nurture your mind, body and spirit, enjoy the quality of service and experience typically found in high-end resort spas, right here at home, in a Calgary spa. Surround yourself with the elements of earth, air, fire and water. 
",5 of 5 stars,"
I visit this spa at least twice a year and I am never dissapointed in the services or the professionalism of the staff. Beautiful, quiet location
"
Krik23,,,,,"['calgary', ' alberta']",[' canada'],[],"Riverside Spa, Calgary", Spas,"

Owner description Riverside Spa, the premiere Calgary spa experience, offers a breathtaking facility, a professional staff team, and convenient online gift certificate sales. Designed with excellence in mind, Riverside Spa aims to impress. Established as a leader among Calgary Spas, Riverside Spa boasts an exceptional team of registered massage therapists and experienced estheticians. As you are welcomed to relax and nurture your mind, body and spirit, enjoy the quality of service and experience typically found in high-end resort spas, right here at home, in a Calgary spa. Surround yourself with the elements of earth, air, fire and water. 
",5 of 5 stars,"
My first visit to Riverside spa was this morning for my sister-in-laws birthday. As a regular spa-goer, I was shocked that I had not been to this spa before once I arrived! It was beautiful, relaxing, perfect music (volume and style)... And even though we were only getting pedicures, we were still offered robes, access to the steam room and...


More 


"
sylviakchan,Calgary,Canada,,,"['calgary', ' alberta']",[' canada'],[],"Riverside Spa, Calgary", Spas,"

Owner description Riverside Spa, the premiere Calgary spa experience, offers a breathtaking facility, a professional staff team, and convenient online gift certificate sales. Designed with excellence in mind, Riverside Spa aims to impress. Established as a leader among Calgary Spas, Riverside Spa boasts an exceptional team of registered massage therapists and experienced estheticians. As you are welcomed to relax and nurture your mind, body and spirit, enjoy the quality of service and experience typically found in high-end resort spas, right here at home, in a Calgary spa. Surround yourself with the elements of earth, air, fire and water. 
",1 of 5 stars,"
My kids bought me a gift certificate for the Riverside Spa. It was a nightmare to try to book the treatment for raindrop therapy even for a week advance - they only limited me to certain time and date, and some date was even limited to a male therapist ( I always prefer a female).
The receptionist had booked me...


More 


"
Altius10,Calgary,Canada,,,"['calgary', ' alberta', 'orient bay', 'toronto', ' ontario', 'quito', 'santiago', 'cabo san lucas', 'marigot', 'kelowna', ' british columbia', 'ottawa', ' ontario', 'vancouver', ' british columbia', 'west kelowna', ' british columbia', 'edmonton', ' alberta']","[' canada', ' st maarten-st martin', ' ecuador', ' chile', ' mexico']",[],"Riverside Spa, Calgary", Spas,"

Owner description Riverside Spa, the premiere Calgary spa experience, offers a breathtaking facility, a professional staff team, and convenient online gift certificate sales. Designed with excellence in mind, Riverside Spa aims to impress. Established as a leader among Calgary Spas, Riverside Spa boasts an exceptional team of registered massage therapists and experienced estheticians. As you are welcomed to relax and nurture your mind, body and spirit, enjoy the quality of service and experience typically found in high-end resort spas, right here at home, in a Calgary spa. Surround yourself with the elements of earth, air, fire and water. 
",5 of 5 stars,"
I have been to Riverside many, many times -- sometimes alone and other times with family. I have had pedicures, manicures, massages and facials -- all completed very professionally.
When we had family in town for my daughter's wedding - several of us went for pedicures. We brought some chocolates and some champagne -- all served nicely by the front...


More 


"
ellejames,"calgary,ab","calgary,ab", female , 35-49 ,"['calgary', ' alberta', 'las vegas', ' nv', 'vancouver', ' british columbia', 'sicamous', ' british columbia', 'chicago', ' il', 'san francisco', ' ca', 'fairmont hot springs', ' british columbia', 'toronto', ' ontario', 'los angeles', ' ca', 'wetaskiwin', ' alberta', 'banff', ' alberta', 'bragg creek', ' alberta']","[' canada', ' usa']",[],"Riverside Spa, Calgary", Spas,"

Owner description Riverside Spa, the premiere Calgary spa experience, offers a breathtaking facility, a professional staff team, and convenient online gift certificate sales. Designed with excellence in mind, Riverside Spa aims to impress. Established as a leader among Calgary Spas, Riverside Spa boasts an exceptional team of registered massage therapists and experienced estheticians. As you are welcomed to relax and nurture your mind, body and spirit, enjoy the quality of service and experience typically found in high-end resort spas, right here at home, in a Calgary spa. Surround yourself with the elements of earth, air, fire and water. 
",5 of 5 stars,"
everything! the big steam shower, having a glass of wine. Just wish they had magazines and books to look at in the waiting lounge.
"
PraveensPost,Calgary,Canada,,,"['calgary', ' alberta', 'abu dhabi', 'banff', ' alberta', 'bangalore', 'bern', 'chennai (madras)', 'doha', 'geneva', 'hyderabad', 'interlaken', 'london', 'lucerne']","[' canada', ' united arab emirates', ' india', ' switzerland', ' qatar', ' uk']",[],"Hammerhead Scenic Tours Day Tours, Calgary", Tours,"
",5 of 5 stars,"
It was my 4th trip to Banff and Lake Louise and the first time I booked through HammerHeads for myself and family.
Petar is an amazing person and very much down to earth. I just realized after this trip that inspite of visiting Banff 3 times before, I never bothered to visit some of the most beautiful places. From the...


More 


"
MRKarim,Regina,Canada,,,"['calgary', ' alberta']",[' canada'],[],"Hammerhead Scenic Tours Day Tours, Calgary", Tours,"
",5 of 5 stars,"
In the first week of May 2013, me and my wife along with two other person took the Banff and Lake Louise Tour from Hammerhead. We started from Calgary and Peter was the guide from the Hammerhead. Peter has immense knowledge about Calgary, Banff and the surrounding areas. He was very professional and presented the things to us in a...


More 


"
cestlavie3,Kingston,Canada, female , 18-24 ,"['calgary', ' alberta', 'renfrew', ' ontario', 'amsterdam', 'ancona', 'banff', ' alberta', 'banska bystrica', 'barrie', ' ontario', 'basel', 'bath', 'berlin', 'breukelen', 'brooklyn', ' ny']","[' canada', ' the netherlands', ' italy', ' slovakia', ' switzerland', ' uk', ' germany', ' usa']",[],"Hammerhead Scenic Tours Day Tours, Calgary", Tours,"
",5 of 5 stars,"
Petar is an engaging storyteller whose passion for the area radiates from him. He still enjoy taking pictures of wildlife and beautiful scenes alongside his passengers, which I thought was refreshingly enthusiastic.
I also met very interesting fellow tour members! What a great time!
Go with Petar and Hammerhead Tours for a day tour and you will not be sorry.
"
MartinaZagreb,Zagreb,Zagreb,,,"['calgary', ' alberta', 'aegina', 'athens', 'barcelona', 'belgrade', 'bratislava', 'bucharest', 'budapest', 'cambridge', 'ceske budejovice', 'cesky krumlov', 'ely']","[' canada', ' greece', ' spain', ' serbia', ' slovakia', ' romania', ' hungary', ' uk', ' czech republic']",[],"Hammerhead Scenic Tours Day Tours, Calgary", Tours,"
",5 of 5 stars,"
One day tour to Banff and Lake Louise with Peter (HammerHead Scenic Tours) is something I will remember for a long time, for sure!
His tour is a perfect combination of everything that you need to have those happy memories when you go back home.
First of all, everything is very well organized, but then again there's certain flexibility according...


More 


"
aricson_m95,,,,,"['calgary', ' alberta', 'sentosa island', 'kuala lumpur', 'genting highlands', 'abu dhabi', 'auckland', 'bakersfield', ' ca', 'bali', 'balikpapan', 'bandung', 'banff', ' alberta', 'bangkok']","[' canada', ' singapore', ' malaysia', ' united arab emirates', ' new zealand', ' usa', ' indonesia', ' thailand']",[],"Hammerhead Scenic Tours Day Tours, Calgary", Tours,"
",5 of 5 stars,"
I took 1 day tour (around 12 hours) from Calgary downtown to visit this place. There are some tours you can take from the hotel. The most recommended one is HAMMER HEAD SCENIC TOURS. You can check the details in www.hammerheadtours.com, Phone (403) 590-6930. The tours owner and also the guide is Peter. He is absolutely very good tour guide,...


More 


"
irishsiren74,Calgary,Canada,,,"['calgary', ' alberta', 'orlando', ' fl', 'banff', ' alberta', 'punta cana', 'waimea', ' hi', 'honolulu', ' hi', 'kauai', ' hi', 'lahaina', ' hi', 'poipu', ' hi', ""st. john's"", ' newfoundland and labrador', 'canmore', ' alberta', 'drumheller', ' alberta']","[' canada', ' usa', ' dominican republic']",[],"Riverside Spa, Calgary", Spas,"

Owner description Riverside Spa, the premiere Calgary spa experience, offers a breathtaking facility, a professional staff team, and convenient online gift certificate sales. Designed with excellence in mind, Riverside Spa aims to impress. Established as a leader among Calgary Spas, Riverside Spa boasts an exceptional team of registered massage therapists and experienced estheticians. As you are welcomed to relax and nurture your mind, body and spirit, enjoy the quality of service and experience typically found in high-end resort spas, right here at home, in a Calgary spa. Surround yourself with the elements of earth, air, fire and water. 
",4 of 5 stars,"
My girlfriends and I go somewhere evey year for the last 7 years for a pedi... we all agreed that this was our best expereince yet: cleanleness, decor, friendly staff, and best polish job we all have had at the same time. Will go back!
"
JenandDani,Calgary,Canada, female , 25-34 ,"['calgary', ' alberta', 'victoria', ' british columbia', 'cusco', 'goreme', 'tampa', ' fl', 'amsterdam', 'chicago', ' il', 'madrid', 'banos', 'barcelona', 'casablanca', 'chefchaouen']","[' canada', ' peru', ' turkey', ' usa', ' the netherlands', ' spain', ' ecuador', ' morocco']",['We are a couple that loves to travel! We are currently on a year long trip around the world! '],"Riverside Spa, Calgary", Spas,"

Owner description Riverside Spa, the premiere Calgary spa experience, offers a breathtaking facility, a professional staff team, and convenient online gift certificate sales. Designed with excellence in mind, Riverside Spa aims to impress. Established as a leader among Calgary Spas, Riverside Spa boasts an exceptional team of registered massage therapists and experienced estheticians. As you are welcomed to relax and nurture your mind, body and spirit, enjoy the quality of service and experience typically found in high-end resort spas, right here at home, in a Calgary spa. Surround yourself with the elements of earth, air, fire and water. 
",5 of 5 stars,"
My partner and I booked the Riverside Couples Retreat for our birthdays. Even though the package traditionally includes services for male/female couples, they were willing to make the package for two females without any trouble at all.
The services included were: Massage, Facial, and Pedicure. Oh, and spa lunch!
The whole experience was amazing - I have never felt so...


More 


"
JMFCalgary,Calgary,Calgary, female , 35-49 ,"['playa del carmen', 'puerto vallarta', 'akumal', 'banff', ' alberta', 'calgary', ' alberta', 'cozumel', 'great falls', ' mt', 'puerto morelos', 'punta cana', 'albuquerque', ' nm', 'atlanta', ' ga', 'beverly hills', ' ca']","[' mexico', ' canada', ' usa', ' dominican republic']","['Love to get away two to three times a year! Love Mexico! Enjoy the ""nice, little extras"". Love a great beach and the sea! Snorkeling and swimming, great food and sun, sun, sun! ']","Riverside Spa, Calgary", Spas,"

Owner description Riverside Spa, the premiere Calgary spa experience, offers a breathtaking facility, a professional staff team, and convenient online gift certificate sales. Designed with excellence in mind, Riverside Spa aims to impress. Established as a leader among Calgary Spas, Riverside Spa boasts an exceptional team of registered massage therapists and experienced estheticians. As you are welcomed to relax and nurture your mind, body and spirit, enjoy the quality of service and experience typically found in high-end resort spas, right here at home, in a Calgary spa. Surround yourself with the elements of earth, air, fire and water. 
",5 of 5 stars,"
Riverside Spa is such a beautiful spa. The surroundings are extremely relaxing and all the services I've tried were amazing (manicures, pedicures, a body wrap and massages). Every time, my expectations are surpassed! Recently, my husband and I enjoyed a couple's pedicure for our 25th anniversary (a gift from our daughters). The staff made it extra special! They are personable,...


More 


"
LambKM,Calgary,Calgary,,,"['calgary', ' alberta', 'san jose']","[' canada', ' costa rica']",[],"Riverside Spa, Calgary", Spas,"

Owner description Riverside Spa, the premiere Calgary spa experience, offers a breathtaking facility, a professional staff team, and convenient online gift certificate sales. Designed with excellence in mind, Riverside Spa aims to impress. Established as a leader among Calgary Spas, Riverside Spa boasts an exceptional team of registered massage therapists and experienced estheticians. As you are welcomed to relax and nurture your mind, body and spirit, enjoy the quality of service and experience typically found in high-end resort spas, right here at home, in a Calgary spa. Surround yourself with the elements of earth, air, fire and water. 
",1 of 5 stars,"
My recent experience at the Riverside Spa, involving the owner, was atrocious. I had to cancel an appointment booked the day before due to a complication of pregnancy for which I was admitted to hospital. I was told I would be charged a cancellation fee, and only after much argument, that the fee would reluctantly be applied as a credit...


More 


"
AlbertaChristiegirl,Calgary,Canada, female , 35-49 ,"['calgary', ' alberta', 'akumal', 'las vegas', ' nv', 'white house', 'banff', ' alberta', 'playa del secreto', 'puerto vallarta', 'kimberley', ' british columbia', 'penticton', ' british columbia', 'playa paraiso', 'rancho mirage', ' ca', 'cabo san lucas']","[' canada', ' mexico', ' usa', ' jamaica']","['My husband & I enjoy taking all inclusive vacations 3-4 times per year, usually a week each time. Our preference is adults only with a great spa and a la carte dining. We switch between secluded resorts or taking in the nearby town other times & dining off the resort. ']","Riverside Spa, Calgary", Spas,"

Owner description Riverside Spa, the premiere Calgary spa experience, offers a breathtaking facility, a professional staff team, and convenient online gift certificate sales. Designed with excellence in mind, Riverside Spa aims to impress. Established as a leader among Calgary Spas, Riverside Spa boasts an exceptional team of registered massage therapists and experienced estheticians. As you are welcomed to relax and nurture your mind, body and spirit, enjoy the quality of service and experience typically found in high-end resort spas, right here at home, in a Calgary spa. Surround yourself with the elements of earth, air, fire and water. 
",3 of 5 stars,"
I visited Riverside Spa last week with a friend of mine. She had a massage & I had the Riverside Signature Pedicure. The first thing I noticed when I arrived for my appointment is that parking is difficult as it's shared with the Riverside Club.
Once I made it up to the spa itself I was greeted at the reception...


More 


"
redrosie79,Calgary,Canada, female , 25-34 ,"['ao nang', 'chiang mai', 'kas', 'patong', 'anaheim', ' ca', 'bali', 'calgary', ' alberta', 'fethiye', 'maret', 'phuket town', 'toronto', ' ontario', '100 mile house', ' british columbia']","[' thailand', ' turkey', ' usa', ' indonesia', ' canada']",['My passion for life is Travel '],"Riverside Spa, Calgary", Spas,"

Owner description Riverside Spa, the premiere Calgary spa experience, offers a breathtaking facility, a professional staff team, and convenient online gift certificate sales. Designed with excellence in mind, Riverside Spa aims to impress. Established as a leader among Calgary Spas, Riverside Spa boasts an exceptional team of registered massage therapists and experienced estheticians. As you are welcomed to relax and nurture your mind, body and spirit, enjoy the quality of service and experience typically found in high-end resort spas, right here at home, in a Calgary spa. Surround yourself with the elements of earth, air, fire and water. 
",5 of 5 stars,"
I've been to this spa a few times, this was the first time with my husband. We were treated to the couples retreat and were at the spa from 1015am to 430pm. What an amazing experience...again. After scrolling through the reviews, I cannot believe that people are complaining about the cancelation policy. The Riverside Spa phoned and confirmed 48 hours...


More 


"
Lady2thdr,,,,,"['calgary', ' alberta', 'oklahoma city', ' ok', 'nassau', 'new orleans', ' la', 'santa fe', ' nm', 'bryan', ' tx', 'taos', ' nm', 'weatherford', ' ok', 'wichita falls', ' tx']","[' canada', ' usa', ' bahamas']",[],"Hammerhead Scenic Tours Day Tours, Calgary", Tours,"
",5 of 5 stars,"
Petar was fantastic! He knew the perfect places to show us. He kept us entertained all of the way to Banff and then took us to the most beautiful places I have ever seen! I have been to Africa and Europe and all over the US, but have never seen any place as beautiful as Lake Moraine!! Petar was charming...


More 


"
0-_Ani_-0,Stuttgart,Germany,,,"['calgary', ' alberta']",[' canada'],[],"Hammerhead Scenic Tours Day Tours, Calgary", Tours,"
",5 of 5 stars,"
I wanted to go and see the Badlands during my stay in Calgary and Petar tried everything to make that trip happen although there werent enough people to go on the Tour. So in the end we had a very private tour - just 2 people - and it was amazing. Petar was funny, friendly, absolutely motivated and so enthusiastic...


More 


"
susilo_raharjo,Greater Jakarta,Indonesia,,,"['calgary', ' alberta', 'banff', ' alberta']",[' canada'],[],"Hammerhead Scenic Tours Day Tours, Calgary", Tours,"
",5 of 5 stars,"
I took one day tour to Banff and Lake Louise just yesterday, May 4, 2013 with Petar Opacak of Hammerhead Scenic Tour Calgary (www.hammerheadtours.ca) with happy ending experience.
Easy booking process with affordable price. Once Saturday morning comes up, we meet in near of Calgary Tower and start to go with abother 3 people with clean and nice MPV.
Petar...


More 


"
