name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,Countriesvisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
Gwenna,Dallas,Te4xas, female , 50-64 ,"['lanai city', ' hi', 'paris', 'dallas', ' tx', 'quito', 'chichen itza', 'luxembourg city', 'pacific grove', ' ca', 'tulum', 'austin', ' tx', 'charlotte', ' nc', 'kempton park', 'manchester', ' nh']","[' usa', ' france', ' ecuador', ' mexico', ' luxembourg', ' south africa']",['Love to travel - especially to new places. Exotic travel with luxury is my favorite. '],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
Although I've lived in Dallas for 20 years, I decided to take my 14 year old grandson for a historical tour of downtown Dallas on a segway. It far exceeded my expectations. Cindy, our guide was fun and informative and Dirk, our safety patrol, made sure all our street crossings were done safely and everyone was OK. I learned a...


More 


"
MemphisFamily12,Memphis,Tennessee,,,"['dallas', ' tx']",[' usa'],[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",2 of 5 stars,"
The company called to confirm the reservation. The associate on the phone was rushing me to hurry and give my credit card info. I asked several questions and was told to go online and get the answers. I also asked would they send a confirmation email with the details of where we were to meet the tour guides since we...


More 


"
SassyLynn,,,,,"['dallas', ' tx', 'hawaiian gardens', ' ca', 'seattle', ' wa']",[' usa'],[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",3 of 5 stars,"
Compared to a Segway tour I took in Washington DC, this one was a bust. Though advertised for 90 minutes, we were done in 70. The stops were not super interesting, and the few questions I did ask the guide, he didn't know. On the plus side, the photos they take are available at no charge via their website shortly...


More 


"
jessyjaychrisjess,,,,,"['college station', ' tx', 'galveston', ' tx', 'ajijic', 'dallas', ' tx', 'bryan', ' tx', 'brenham', ' tx', 'franklin', ' tx', 'chapala', 'grapevine', ' tx', 'lewisville', ' tx', 'puerto vallarta', 'san antonio', ' tx']","[' usa', ' mexico']",[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
A must do, as u ride the segway the whole city would wave to us. Very fun.
"
GreenThorn,Bristol,United Kingdom, male , 50-64 ,"['dallas', ' tx', 'saint louis', ' mo', 'austin', ' tx', 'taunton', 'chicago', ' il', 'lyndhurst']","[' usa', ' uk']",[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
This is a great way to see the city and learn about its history.
Highly recommended.
"
edvaughan,London,United Kingdom,,,"['istanbul', 'warsaw', 'brighton', 'dallas', ' tx', 'florence', 'london', 'pisa', 'zagreb', 'cheltenham']","[' turkey', ' poland', ' uk', ' usa', ' italy', ' croatia']",[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
Try and do this as early as possible in your visit to Dallas. Great little setup with friendly staff. Free photos to download on completion. Quick and easy to learn to ride. Dallas lends itself perfectly for segways - large open spaces and pavements/sidewalks. Highly recommended.
"
patlikestravel,Arlington,Texas,,,"['london', 'arlington', ' tx', 'las vegas', ' nv', 'providenciales', 'easter island', 'fort worth', ' tx', 'new orleans', ' la', 'san francisco', ' ca', 'barcelona', 'quito', 'saint louis', ' mo', 'aspen', ' co']","[' uk', ' usa', ' turks and caicos', ' chile', ' spain', ' ecuador']",[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
We went on the segway tour of the Katy Trails, which included Victory Park, AAC, and Reverchon park. We had a great afternoon, the weather was cooperative and our guides were more than helpful. We had a group of 6 ranging from novice to expert. Our guides were patient in teaching us the ropes and the scenery was great. We...


More 


"
chelseydavis,Centralia,USA, female , 25-34 ,"['dallas', ' tx']",[' usa'],[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
This tour was the coolest thing I have done. After getting over the fear of falling I had the most fun. My tour guides Cyndi and Buster knew everything there was to know about Dallas and I learned so much from them! They took the pictures so I didn't have to and showed me every piece of historical property they...


More 


"
knoximus,Fort Worth,Texas,,,"['dallas', ' tx']",[' usa'],[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
This was a really good tour. My wife and I really enjoyed riding the segways. It literally took seconds to get used to riding them. We did the KATY trails tour and I think it's a good starter if you've never been on a segway. You really get a feel for what a segway can do. The instructors/guides were very...


More 


"
deah1,plano,plano, female , 50-64 ,"['dallas', ' tx', 'new orleans', ' la', 'plano', ' tx', 'astoria', ' or', 'frisco', ' tx', 'portland', ' or', 'washington dc', ' dc', 'addison', ' tx', 'grapevine', ' tx', 'houston', ' tx', 'mckinney', ' tx', 'philadelphia', ' pa']",[' usa'],"['picky, picky ']","Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
Ton loads of fun. Cindi and Buster were great. Cindi promised me I'd be ""one with the segway"" by the time we finished our Katy Trail tour and she was right! Didn't want to quit riding!
"
GingerandGilligan,Midland,TX, female , 50-64 ,"['seattle', ' wa', 'dallas', ' tx', 'anaheim', ' ca', 'los angeles', ' ca', 'midland', ' tx', 'phoenix', ' az', 'new york city', ' ny', 'washington dc', ' dc']",[' usa'],[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",3 of 5 stars,"
This wasn't so much a tour of Dallas as it was an excuse to ride Segways, which was fine with me. We did see a few things downtown, but mostly I had fun riding there and in the park. Cyndi and Buster helped me feel safe and comfortable right away. If you're really interested in info about Dallas, take a...


More 


"
KayBees54946,Chattanooga,Tennessee, female , 50-64 ,"['gatlinburg', ' tn', 'huntsville', ' al', 'hilo', ' hi', 'orlando', ' fl', 'dallas', ' tx', 'kissimmee', ' fl', 'panama city', ' fl', 'albany', ' ny', 'asheville', ' nc', 'aspen', ' co', 'atlanta', ' ga', 'beaufort', ' sc']",[' usa'],[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",4 of 5 stars,"
Cindi is a very patient trainer and a graceous guide who makes you feel at home on the Segway and in Dallas. I am not athletic but soon felt comfortable on the Segway and enjoyed the tour, tidbits and history Cindi provided. She is a great asset!
It's a little pricey but I've marked something off my bucket list....next a...


More 


"
Katrina102,Boston,MA, Female ,,"['arlington', ' tx', 'wakefield', ' ma', 'beverly hills', ' ca', 'dallas', ' tx', 'santa monica', ' ca']",[' usa'],[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",2 of 5 stars,"
Contrary to what everyone else is saying, I did not enjoy the Segway tour. I have been on many others across the country. This one was plain BORING. We went on the Katy Trail Nature Tour at the advice of the tour guide. It was a trip along a bike path. There was nothing to see except bikers and joggers....


More 


"
gfieldsintexas,Fort Worth,Texas,,,"['asheville', ' nc', 'dallas', ' tx', 'pigeon forge', ' tn', 'acapulco', 'anaheim', ' ca', 'atlanta', ' ga', 'atlantic city', ' nj', 'bangalore', 'cancun', 'charleston', ' sc', 'chicago', ' il', 'cologne']","[' usa', ' mexico', ' india', ' germany']",[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
What a wonderful opportunity to visit sights in Dallas aided by an excellent crew. Cyndi and Buster did a great job of orientation, training, taking pictures and constantly providing water. The tour was very safe and very enjoyable. The value was excellent and I will be back.
"
MiraCon,Toronto,Canada, female , 35-49 ,"['dubrovnik', 'chicago', ' il', 'dallas', ' tx', 'toronto', ' ontario']","[' croatia', ' usa', ' canada']",[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
This tour was awesome! We had two very personable guides, one to provide our history lessons, and the second to take advantage of photo ops while guiding us through the downtown core safely. The tour took approximately 2 hours, and I couldn't think of a better way to get an overview of what events have shaped downtown Dallas to make...


More 


"
CarolehYorkshire,Yorkshire,Yorkshire,,,"['buxton', 'new orleans', ' la', 'orlando', ' fl', 'washington dc', ' dc', 'bowness-on-windermere', 'dallas', ' tx', 'leeds', 'london', 'memphis', ' tn', 'nashville', ' tn']","[' uk', ' usa']",[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
My wife and I took the 2.5 hour tour and it was great. My wife was a little nervous to start with but the ""trainers"" were very patient and made sure we felt confident before starting out on the tour. You have to concentrate quite a lot to start with so don't pay too much attention to the places of...


More 


"
pipenlea,sydney,australia, female , 50-64 ,"['hoi an', 'dallas', ' tx', 'seattle', ' wa', 'bridport', 'calgary', ' alberta', 'vancouver', ' british columbia', 'ho chi minh city', 'hobart', 'victoria', ' british columbia', 'coles bay', 'florence', 'kamloops', ' british columbia']","[' vietnam', ' usa', ' australia', ' canada', ' italy']",[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
This was our second Segway adventure and we've decided that any time we're in a new city, it's a must do. Segways are great fun and very easy to use.
Our guides Frankie and Jason are very safety conscious and were also good fun. They took lots of photos (which we are yet to see) so all we had to...


More 


"
OutsideAllDaynNight,Dallas,Dallas,,,"['dallas', ' tx', 'zion national park', ' ut', 'page', ' az']",[' usa'],[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",3 of 5 stars,"
I admit this was more fun than expected, I was talked into it. I'm into a bitmoer adventurous stuff though.
"
tfire,Ohio USA,Ohio USA, male , 50-64 ,"['san diego', ' ca', 'grapevine', ' tx', 'oxon hill', ' md', 'washington dc', ' dc', 'alexandria', ' va', 'cancun', 'dallas', ' tx', 'findlay', ' oh', 'las vegas', ' nv', 'nashville', ' tn', 'upper sandusky', ' oh', 'chicago', ' il']","[' usa', ' mexico']",[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
3/13/13. I had a single day to kill in Dallas and wanted to see as much of the city as possible. I thought I'd give Segway Dallas a try. Tour was reasonably priced and well located to see the highlights of the city. Pre-departure training was excellent and had everyone in our group feeling comfortable before we left. Our group...


More 


"
seaview69,Torrance,California,,,"['grand junction', ' co', 'salt lake city', ' ut', 'albuquerque', ' nm', 'custer', ' sd', 'phoenix', ' az', 'santa fe', ' nm', 'spearfish', ' sd', 'dallas', ' tx', 'deadwood', ' sd', 'durango', ' co', 'evanston', ' wy', 'lake havasu city', ' az']",[' usa'],[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
Loved the Dallas Segway tour in the West End area of downtown. Kirk, Jason, and Frankie were
so helpful in teaching us how to ride. Frankie offered a lot of information on the area sites and
Jason was so great to take pictures. When you complete the tour, the photos are posted on
the web-site and you can easily transfer...


More 


"
kpconno,Salt Lake City,Utah, , 50-64 ,"['portland', ' me', 'park city', ' ut', 'dallas', ' tx', 'oklahoma city', ' ok', 'banff', ' alberta', 'lake louise', ' alberta', 'calgary', ' alberta', 'little rock', ' ar', 'plano', ' tx', 'college station', ' tx', 'puerto vallarta', 'richardson', ' tx']","[' usa', ' canada', ' mexico']",[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",4 of 5 stars,"
Did the Katy trail tour today. Had a great time and it was as advertised. Few minutes if training made us comfortable on Segway. Wonderful way to see a part of Dallas we hadn't seen. Was expensive, but we knew that when we signed up. Only suggestion would be for them to have some sort of communication system on tour....


More 


"
Walter1961,Naperville,Naperville,Male ,,"['dallas', ' tx']",[' usa'],[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
We took the West End Adventure Tour which lasts about 2.5 hours. All of the people that we met from the tour company, were very friendly and helpful. The instructors that taught us how to operate the Segway were very patient with us novices, but made sure we were ready to take the tour correctly. The tour guide, Cindy, was...


More 


"
tonybstreet,Dallas,Texas,,,"['dallas', ' tx']",[' usa'],[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
I took my in laws and it was the highlight of their trip. They talked about it for two weeks. i have lived in Dallas for 40 years and have never had a better time in this city. Dirk and Cindy were the best.
Tony
"
elooper,California,California, male , 25-34 ,"['redlands', ' ca', 'ontario', ' ca', 'san bernardino', ' ca', 'guadalajara', 'rancho cucamonga', ' ca', 'red river', ' nm', 'moab', ' ut', 'riverside', ' ca', 'san salvador', 'seward', ' ak', 'corona', ' ca', 'homer', ' ak']","[' usa', ' mexico', ' el salvador']",[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",2 of 5 stars,"
This company only wants your money. They do not care about their customers. They press upon you constantly their desire for tips, which is rude and annoying. Moreover, they blatantly request a 20 percent tip, which per rider would amount to $14 -- incredibly excessive and not at all deserved.
While the guides, Cindy and Butch, were enthusiastic, the tour...


More 


"
mikeys19,Dallas,Texas,,,"['new york city', ' ny', 'london', 'paris', 'mexico city', 'las vegas', ' nv', 'washington dc', ' dc', 'san francisco', ' ca', 'chicago', ' il', 'los angeles', ' ca', 'montreal', ' quebec', 'new orleans', ' la', 'bangkok']","[' usa', ' uk', ' france', ' mexico', ' canada', ' thailand']",[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
I just recently took The Katy Trail Tour. Being your typical Dallasite, I was a little skeptical but, boy was I pleasantly surprised. I saw parts of Dallas that I did not know existed. The tour takes you through Victory and American Airlines Center and then up The Katy Trail and down into Rivershon Park. I had know idea how...


More 


"
atsuchida,Frisco,Texas,,,"['dallas', ' tx']",[' usa'],[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
What an awesome tour! The experience of riding a Segway through the historic West End area of Dallas was unforgettable - from the basic training on operating the Segway to the escorted tour. The tour guides were terrific and the Segway was so fun to operate. Easy enough for young and old. A ""must-see and do"" in Dallas.
"
rjcrookston,Allen,Allen,,,"['dallas', ' tx']",[' usa'],[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
Our daughter bought us a tour for Christmas. We loved it. We learned so much about Dallas. The segways covered a large area in short time. We would do it again.
"
susanhkeith,Denton,Texas,,,"['anchorage', ' ak', 'dallas', ' tx']",[' usa'],[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
We all had a wonderful time. Our guide was very personable and patient. The staff took lots of pictures. It was a memorable experience and well worth the money.
Susan, Denton,TX/May 8, 2010.
"
KevInBrooklyn,Brooklyn,New York, male , 25-34 ,"['dubai', 'phuket town', 'abu dhabi', 'dallas', ' tx', 'kata beach', 'amsterdam', 'ankara', 'atlanta', ' ga', 'barcelona', 'belize city', 'berlin', 'boston', ' ma']","[' united arab emirates', ' thailand', ' usa', ' the netherlands', ' turkey', ' spain', ' belize', ' germany']",[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
My colleague and I were in Dallas on a business trip and made a reservation with Dallas Segway Tours. It was so much fun to try out a Segway and ride around the city. The guides are extremely nice and helpful and spend the appropriate amount of time making sure you're comfortable riding around on Dean Kamen's urban exploration machine....


More 


"
radschik,Southfield,Michigan,,,"['dallas', ' tx', 'atlanta', ' ga', 'atlantic city', ' nj', 'cairo', 'charleston', ' sc', 'chicago', ' il', 'clearwater', ' fl', 'denver', ' co', 'florence', 'fort lauderdale', ' fl', 'frankfurt', 'gatlinburg', ' tn']","[' usa', ' egypt', ' italy', ' germany']",[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
It's a great tour, I was a little nervous about not falling but it's very easy to ride and the tour guides are fantastic. Nice way to see and hear about the history of Dallas and have some fun at the same time. I would definitely recommend this tour for anyone.
"
Mad_Mike78,New York City,New York, male , 25-34 ,"['dallas', ' tx']",[' usa'],[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",1 of 5 stars,"
I booked this trip online with much excitement after reading the reviews on the website.
A lady at Dallas Segway phoned me back and left a voicemail saying that my tour was booked and she just needed my credit card details. When I phoned back about an hour later (I had to phone four time until someone finally picked up...


More 


"
vagabondginger,Tucson,Arizona, female , 65+ ,"['yellowstone national park', ' wy', 'tucson', ' az', 'new york city', ' ny', 'london', 'los angeles', ' ca', 'oceanside', ' ca', 'paris', 'prague', 'st. petersburg', 'cabo san lucas', 'krakow', 'minneapolis', ' mn']","[' usa', ' uk', ' france', ' czech republic', ' russia', ' mexico', ' poland']",[],"Big D Fun Tours, Dallas", Tours,"

Owner description WELCOME TO BIG D FUN TOURS We operate Dallas' premier sightseeing tours in our classic ""Old-Time red Trolleys. Known as ""BIG D"" Dallas has played a crucial role in the story of America. See more than 30 Attractions on our 75 min city tour. OR Go experience one of the darkest days in US history and take the JFK Trolley Tour. Big D Fun Tours is the best first thing to do in Dallas! 
",5 of 5 stars,"
This trolley tour takes you right back to that immortal day of Nov 22, 1963 from beginning to end.
It is so well done and the narration of the driver and the use of recordings from that time are brilliant. We retraced the complete route of the motorcade, Oswald's return to his boarding house, his shooting of the police officer,...


More 


"
Gilvam,Rio de Janeiro,RJ, male , 35-49 ,"['new york city', ' ny', 'rio de janeiro', 'london', 'edinburgh', 'paris', 'honolulu', ' hi', 'las vegas', ' nv', 'los angeles', ' ca', 'gramado', 'san francisco', ' ca', 'orlando', ' fl', 'dallas', ' tx']","[' usa', ' brazil', ' uk', ' france']",[],"Big D Fun Tours, Dallas", Tours,"

Owner description WELCOME TO BIG D FUN TOURS We operate Dallas' premier sightseeing tours in our classic ""Old-Time red Trolleys. Known as ""BIG D"" Dallas has played a crucial role in the story of America. See more than 30 Attractions on our 75 min city tour. OR Go experience one of the darkest days in US history and take the JFK Trolley Tour. Big D Fun Tours is the best first thing to do in Dallas! 
",5 of 5 stars,"
As I wrote - its quick and covers whats important in the area. It was around 1:30h and I think was enough with a few stops for pictures. The guide provided historical information and was really fun.
If youre short to spend a lot of time, this should fit you nicely.
"
EscapePartner,Fort Worth,Texas,,,"['arlington', ' tx', 'dallas', ' tx', 'fort worth', ' tx', 'poipu', ' hi', 'abilene', ' tx', 'acapulco', 'addison', ' tx', 'akumal', 'albuquerque', ' nm', 'alexandria', ' va', 'amarillo', ' tx', 'anaheim', ' ca']","[' usa', ' mexico']",[],"Big D Fun Tours, Dallas", Tours,"

Owner description WELCOME TO BIG D FUN TOURS We operate Dallas' premier sightseeing tours in our classic ""Old-Time red Trolleys. Known as ""BIG D"" Dallas has played a crucial role in the story of America. See more than 30 Attractions on our 75 min city tour. OR Go experience one of the darkest days in US history and take the JFK Trolley Tour. Big D Fun Tours is the best first thing to do in Dallas! 
",5 of 5 stars,"
I've traveled from Seattle to Miami, and Boston to Honolulu and I've NEVER had a better tour or tour guide than the JFK tour and Mike! He brought the events of the day to life with his enthusiasm and knowledge of exactly what happened with the story behind the story. This tour is absolutely superb!
"
TennesseeFirstLady,Tennessee,Tennessee, female , 50-64 ,"['new york city', ' ny', 'toronto', ' ontario', 'new orleans', ' la', 'jackson', ' tn', 'baton rouge', ' la', 'dallas', ' tx', 'niagara falls', ' ontario', 'paducah', ' ky', 'south fulton', ' tn', 'arlington', ' tx', 'cordova', ' tn', 'fulton', ' ky']","[' usa', ' canada']",[],"Big D Fun Tours, Dallas", Tours,"

Owner description WELCOME TO BIG D FUN TOURS We operate Dallas' premier sightseeing tours in our classic ""Old-Time red Trolleys. Known as ""BIG D"" Dallas has played a crucial role in the story of America. See more than 30 Attractions on our 75 min city tour. OR Go experience one of the darkest days in US history and take the JFK Trolley Tour. Big D Fun Tours is the best first thing to do in Dallas! 
",5 of 5 stars,"
This is a tour that you don't want to miss. I was accompanied by my husband and sixteen year old son. This is probably the most memorable part of our trip. Our tour guide, MIKE, was EXCELLENT. He was able to transport the entire trolley back to 1963. The tour was very detailed and enlightening. He was described in one...


More 


"
canadiantrotter,Montreal,Montreal, male , 35-49 ,"['hong kong', 'kyoto', 'hanoi', 'moncton', ' new brunswick', 'beijing', 'ham tien', 'bruges', 'arlington', ' tx', 'dallas', ' tx', 'fort worth', ' tx', 'halong bay', 'hoi an']","[' china', ' japan', ' vietnam', ' canada', ' belgium', ' usa']",[],"Big D Fun Tours, Dallas", Tours,"

Owner description WELCOME TO BIG D FUN TOURS We operate Dallas' premier sightseeing tours in our classic ""Old-Time red Trolleys. Known as ""BIG D"" Dallas has played a crucial role in the story of America. See more than 30 Attractions on our 75 min city tour. OR Go experience one of the darkest days in US history and take the JFK Trolley Tour. Big D Fun Tours is the best first thing to do in Dallas! 
",4 of 5 stars,"
Considering that it would be impossible to resume all the JFK assassination in 1 hour, the guide did a damn good visual and auditive (archive police communications) resume! He stayed objective during his explanations, and let our imagination that is fed with all those plot theories to ourself.
He goes were Oswald lived, runned and was arrested. The guide as...


More 


"
Roadtripper013,Small Town,California,,,"['dallas', ' tx']",[' usa'],[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
If new to Dallas, or even if you have visited before, we would highly recommend the Dallas Segway Tours. This is a great way to see the important sites of the city in a 2-hour, fun-filled ride on a Segway. If you have never used a Segway, they will teach you in 10 minutes what you need to know. Our...


More 


"
LHVQPrez,Chateauguay,Chateauguay, male , 35-49 ,"['dallas', ' tx']",[' usa'],[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,
