name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
Crvete,San Jose,Costa Rica, male , 25-34 ,"Honolulu, HI, USA,Los Angeles, CA, USA,London, UK,Bangkok, Thailand,Sydney, Australia,Rome, Italy,New York City, NY, USA,San Francisco, CA, USA,Berlin, Germany,Paris, France,Amsterdam, The Netherlands,Barcelona, Spain,",[],"Vegan House in Hollywood, Los Angeles", Vegan ,,5 of 5 stars,"
Exotic asian food so tasty and clean! They serve everything plus new thing like vegan cheese quesadillas!
Just delicious!
"
Poem58,Birmingham,United Kingdom, male , 50-64 ,"Lagos, Portugal,Naples, Italy,Palermo, Italy,Amalfi, Italy,Glasgow, UK,Kendal, UK,Liege, Belgium,Rome, Italy,Salzburg, Austria,Amsterdam, The Netherlands,Blackpool, UK,Bologna, Italy,",[u'Travel may broaden the mind - but if I keep eating out it will undoubtedly broaden the girth also. '],"Vegan House in Hollywood, Los Angeles", Vegan ,,5 of 5 stars,"
What a surprise - just off the glitzy (tacky?) Hollywood tourist trail is this nice little restaurant in a quaint looking bungalow.
I ate there 2 days running as the service was as good as the food. Very friendly.
I love Asian food anyway - and all vegan? That's great for me and I'll return for sure next time I'm...


More 


"
Madcatch,Los Angeles,California,,,"Los Angeles, CA, USA,Santa Monica, CA, USA,",[],"Vegan House in Hollywood, Los Angeles", Vegan ,,5 of 5 stars,"
I'm vegan and have taken my non-vegan friends there for lunch. We're all happy! Great food, great service, nice choices. I work in the neighborhood and this is my favorite go-to lunch spot. I also love eating there solo for some down time. The service is just right. They're are on it but not annoying.
"
mCZ_reviewer,Rivalta Di Torino,Italy,,,"Los Angeles, CA, USA,Paris, France,Santiago, Chile,Las Vegas, NV, USA,Rome, Italy,San Antonio, TX, USA,Gothenburg, Sweden,La Defense, France,Stuttgart, Germany,Vienna, Austria,Aalborg, Denmark,Abano Terme, Italy,",[],"Capital Grille - Beverly Center, Los Angeles", San Vicente ,,5 of 5 stars,"
I have tried many of them in US: in Rosemont, IL, Charlotte, SC, Las Vegas, NV and now in LA.
The wine list is good even if expensive.
The starter (spiced fried calamari) was good.
The sesame seared tuna expensive but EXCELLENT.
... Unfortunately after these excellent meal the waiter came with the check... Anyway... Expensive but tasting and like...


More 


"
HMSG,San Juan,Puerto Rico, male , 35-49 ,"Orlando, FL, USA,San Francisco, CA, USA,San Juan, Puerto Rico,Buenos Aires, Argentina,Lido di Venezia, Italy,Yellowstone National Park, WY, USA,Lima, Peru,Louisville, KY, USA,Boston, MA, USA,Cusco, Peru,New Orleans, LA, USA,Paris, France,",[],"Vegan House in Hollywood, Los Angeles", Vegan ,,5 of 5 stars,"
Got this resturant recommended by a Vegan app in my phone. Was worried about the quality and truly vegan option. After seeing plays ordered from other tables it looked and smelled great. Finished ordering two plates one with tofu the other with soy chicken. In this and all other resturant in this area change the prices on the menu at...


More 


"
TRTW,Monterey,California, male , 35-49 ,"San Francisco, CA, USA,Monterey, CA, USA,Los Angeles, CA, USA,Santa Monica, CA, USA,Chicago, IL, USA,Portland, OR, USA,San Diego, CA, USA,Scottsdale, AZ, USA,Las Vegas, NV, USA,Guerneville, CA, USA,Sacramento, CA, USA,Burbank, CA, USA,",[u'I love to travel. '],"Vegan House in Hollywood, Los Angeles", Vegan ,,5 of 5 stars,"
I have been to this restaurant three times now and all I can say all dishes are delicious! I'm a vegan and finding a restaurant like this is a dream come true as I love Thai food. My favorite is the orange chicken and the curry dishes. The restaurant is actually a house which makes it even more interesting. Service...


More 


"
ichuei,Arcadia,California,,,"Los Angeles, CA, USA,Monrovia, CA, USA,Rosemead, CA, USA,",[],"Capital Grille - Beverly Center, Los Angeles", San Vicente ,,5 of 5 stars,"
The Capital Grille never disappoints me. They delivered great service, great food. The bone in sirloin is a must try.
"
tinkerwoman,Sunderland,Sunderland, female , 25-34 ,"Leeds, UK,Sunderland, UK,Las Vegas, NV, USA,Newcastle upon Tyne, UK,San Diego, CA, USA,Beverly Hills, CA, USA,Los Angeles, CA, USA,Albufeira, Portugal,Amboseli Eco-system,Caleta de Fuste, Spain,Durham, UK,Headingley, UK,",[],"Capital Grille - Beverly Center, Los Angeles", San Vicente ,,5 of 5 stars,"
We were staying at hotel opposite and wanted somewhere local and nice.
We popped here no reservation,
The service was second to non.
We had a small starter each
both choose steak and where recommended to have just one side as it was definetly enough for us.
Our server spent time with us recommending wine, not pushing us for the...


More 


"
mocha76,Hollywood ,Hollywood ,,,"Coalinga, CA, USA,Los Angeles, CA, USA,",[],"Vegan House in Hollywood, Los Angeles", Vegan ,,5 of 5 stars,"
Went on my birthday loved it full menu of delicious food frm Burgers/pancakes and the in between great place in are to go
"
Cross8868,New York City,New York,,,"Los Angeles, CA, USA,Santa Monica, CA, USA,West Hollywood, CA, USA,",[],"Capital Grille - Beverly Center, Los Angeles", San Vicente ,,5 of 5 stars,"
Free valet parking in LA! Damn and it just got better with a coffee rubbed steak that was perfect. Big booths,generous size drinks made this a perfect place for a celebratory dinner or a great intimate place to talk and hear each other without interruption.
"
djgreenberg,Grand Forks,North Dakota, male , 35-49 ,"New Orleans, LA, USA,Saint Paul, MN, USA,Los Angeles, CA, USA,Bloomington, MN, USA,Fargo, ND, USA,Grand Forks, ND, USA,Malibu, CA, USA,West Hollywood, CA, USA,",[],"Capital Grille - Beverly Center, Los Angeles", San Vicente ,,5 of 5 stars,"
We decided to stop in for a bite since we were staying across the street at the Sofitel. Marvin was out waiter and he was very professional and did an awesome job!! We only had some salads and side but they were very good!
"
Nemesis13,South East,South East, male , 50-64 ,"Istanbul, Turkey,Luxor, Egypt,Oslo, Norway,New Delhi, India,Prague, Czech Republic,Jaipur, India,Dubai, United Arab Emirates,London, UK,Los Angeles, CA, USA,Manchester, UK,Agra, India,Aswan, Egypt,",[],"Capital Grille - Beverly Center, Los Angeles", San Vicente ,,5 of 5 stars,"
We had an early dinner here, on a Thursday evening, the place was buzzing already and got busier as the evening progressed.
Renato our server was very good, knowledgeable, friendly and efficient.
The oysters for starters were great, the calamari was a little too spicy for our taste. The seared tuna was lovely and the fillet mignon was tender, succulent...


More 


"
Bobotash,Miami,Florida,,,"Coral Gables, FL, USA,Long Beach, CA, USA,Athens, Greece,Miami, FL, USA,Lido di Venezia, Italy,Rome, Italy,Las Vegas, NV, USA,Los Angeles, CA, USA,Munich, Germany,San Juan, Puerto Rico,Tessera, Italy,Acapulco, Mexico,",[],"Capital Grille - Beverly Center, Los Angeles", San Vicente ,,5 of 5 stars,"
First, Service was excellent. Had the new Fall menu soup - butternut squash - to die for and the Shaved Brussel Sprout salad was the best salad I have ever had and was unique and very different. Unfortunately, my entree - roasted chicken was not as good as I would have expected from the Capital Grill ( I am not...


More 


"
nlee1220,Los Angeles,California, female , 25-34 ,"Los Angeles, CA, USA,San Diego, CA, USA,Seattle, WA, USA,New York City, NY, USA,Rome, Italy,San Francisco, CA, USA,Portland, OR, USA,Milan, Italy,Santa Monica, CA, USA,Santa Barbara, CA, USA,Madison, WI, USA,Chicago, IL, USA,",[u'I love traveling and hope to travel as much as possible before I die! '],"Joe's Falafel, Los Angeles", Middle Eastern ,,5 of 5 stars,"
I came here with a friend for dinner because it was on the Yelp 100 list. And it definitely met the hype! We were so impressed with this place. The food is cheap and it's delicious. Also, the service is phenomenal here. They stop by your table and give you a free dessert sample. The gyro sandwich is really good...


More 


"
Afanous,,,,,"Viseu de Sus, Romania,Carmel, CA, USA,Los Angeles, CA, USA,Tea Gardens, Australia,",[],"Joe's Falafel, Los Angeles", Middle Eastern ,,5 of 5 stars,"
My cousin brought me here for dinner and the food was amazing. Their Gyro and hummus was excellent. Great service by all the guys there. Definitely recommend.
"
PolishJinx,Winnipeg,Canada,,,"Las Vegas, NV, USA,New York City, NY, USA,Burbank, CA, USA,Los Angeles, CA, USA,Toronto, Ontario, Canada,Winnipeg, Manitoba, Canada,Glendale, CA, USA,Brooklyn, NY, USA,East Elmhurst, NY, USA,Fargo, ND, USA,Hershey, PA, USA,Flushing, NY, USA,",[],"El Capitan Theatre, Los Angeles"," Cinemas
",,5 of 5 stars,"
This theatre was fantastic! We saw Malificent here and as good as the show was, it was the venue I remember. We got VIP tickets so it came with a drink and popcorn and a reserved seat on the second level. A live show of a man playing a pipe organ until the show started was a new one for...


More 


"
PostCommander,Los Angeles,Los Angeles,,,"Las Vegas, NV, USA,Los Angeles, CA, USA,San Dimas, CA, USA,Ontario, CA, USA,Upland, CA, USA,Buena Park, CA, USA,Pasadena, CA, USA,Anaheim, CA, USA,Beverly Hills, CA, USA,Highland, CA, USA,Primm, NV, USA,Rancho Cucamonga, CA, USA,",[],"El Capitan Theatre, Los Angeles"," Cinemas
",,5 of 5 stars,"
This place looks better on the outside than on the inside very dated. Also, it's way overpriced and always crowded reminds me of waiting to get on space mountain at Disneyland just to get into the venue! The only pro is that there is a live entertainment show before the movie and there isn't really a bad seat in the...


More 


"
cakesandtravel,London,United Kingdom, female , 25-34 ,"Los Angeles, CA, USA,Leeds, UK,Edinburgh, UK,Sonoma, CA, USA,Manchester, UK,Portland, OR, USA,Kenwood, CA, USA,London, UK,Pasadena, CA, USA,Phoenix, AZ, USA,Bratislava, Slovakia,Brno, Czech Republic,",[],"Joe's Falafel, Los Angeles", Middle Eastern ,,5 of 5 stars,"
With a modestly dressed interior, don't be alarmed, for they clearly spend more time on creating delicious dishes. The falafels are oh so tasty! They have a great option on the menu to have an entree consisting of a variety of their grilled meat. So you pretty much get to try their menu in one sitting.
"
Elsobaco,La Mesa,CA,,,"La Mesa, CA, USA,Los Angeles, CA, USA,Woodbridge, NJ, USA,",[],"Joe's Falafel, Los Angeles", Middle Eastern ,,5 of 5 stars,"
Loved it. Tried the gyro platter and the salmon salad. Both were delicious. One of the chefs gave us some falafel to try (on the house). Best ever. Friendly staff, great food at a great price. Love it!
"
sunnytraveler2,sunnytraveler2,sunnytraveler2, female , 35-49 ,"Houston, TX, USA,Paris, France,Rome, Italy,Beijing, China,Austin, TX, USA,Palermo, Italy,Boston, MA, USA,North Conway, NH, USA,Chicago, IL, USA,Brussels, Belgium,New Orleans, LA, USA,Amsterdam, The Netherlands,",[],"El Capitan Theatre, Los Angeles"," Cinemas
",,5 of 5 stars,"
Disney at its best. Makes going to the movies a multimedia event. Organist, confetti cannon, sing-along, live characters, very lively putting everyone in positive anticipation of the movie.
Beautiful detailed craftsmanship throughout.
"
xxtrasafe,Los Angeles,California,Male ,,"Los Angeles, CA, USA,Boston, MA, USA,Anaheim, CA, USA,Portland, ME, USA,Nairobi, Kenya,Dana Point, CA, USA,Laguna Niguel, CA, USA,Cape Elizabeth, ME, USA,Laguna Hills, CA, USA,Naivasha, Kenya,Nanyuki, Kenya,Samburu National Reserve, Kenya,",[],"El Capitan Theatre, Los Angeles"," Cinemas
",,5 of 5 stars,"
Nice place to take kids or adults who act like kids to see new release Disney cartoons. In the past they had a nice diner attached where you could get a dinner or snack before or after the show. On the last visit the diner was gone and know just sells candy, how sad.
"
ColoradoBeerMan,Colorado,Colorado, male , 35-49 ,"Santa Fe, NM, USA,Durango, CO, USA,Las Vegas, NV, USA,Denver, CO, USA,Albuquerque, NM, USA,Salida, CO, USA,Colorado Springs, CO, USA,Los Alamos, NM, USA,Los Angeles, CA, USA,New Orleans, LA, USA,San Diego, CA, USA,Escondido, CA, USA,","[u'Live for the great experiences in life... Good beer, great food & fun traveling ']","Joe's Falafel, Los Angeles", Middle Eastern ,,,"
This is our fourth visit to Joes. Each successive visit has been a bit more of a let down (Feb = 5 stars, April twice = 4 stars, and Aug = 3 stars.) On this visit, the food was not up to standards and the service was actually surly. I had called to find out the daily specials. Unfortunately, the...


More 


"
LA_Guy_412,Los Angeles,United States, male , 50-64 ,"Los Angeles, CA, USA,Santa Monica, CA, USA,Wichita, KS, USA,West Hollywood, CA, USA,Beverly Hills, CA, USA,Manhattan Beach, CA, USA,Santa Clarita, CA, USA,Burbank, CA, USA,Glendale, CA, USA,Inglewood, CA, USA,Malibu, CA, USA,",[],"El Capitan Theatre, Los Angeles"," Cinemas
",,5 of 5 stars,"
Have seen some great Disney movies here, go early for the show! The architecture is amazing, I love that they have props from the movie being shown. Take the kids for a nostalgic, old-time movie experience.
"
DiamondGirlz,Sydney,Australia, female , 35-49 ,"Long Beach, CA, USA,Los Angeles, CA, USA,Nelson Bay, Australia,Santa Monica, CA, USA,Anaheim, CA, USA,Kingscliff, Australia,",[],"Pierce Brothers Westwood Village Memorial Park, Los Angeles"," Cemeteries
",,5 of 5 stars,"
This place was on my bucket list and not very easy to find. Luckily is just happened to be a block away from the bus stop and it is hidden behind a carpark and some tall office buildings. It is like a small oasis and there are no crowds. Within a couple of minutes, we found Marilyn Monroe and Truman...


More 


"
Skibunny742,Chattanooga,Tennessee,,,"Los Angeles, CA, USA,La Jolla, CA, USA,Mooresville, NC, USA,Santa Cruz, CA, USA,",[],"Pierce Brothers Westwood Village Memorial Park, Los Angeles"," Cemeteries
",,5 of 5 stars,"
Such a beautiful cemetery!! I recommend stopping - it only took us about an hour and we saw where so many famous people were buried. Very neat if you enjoy that kind of thing!
"
tsbreeze,minneapolis,minneapolis, female , 35-49 ,"Minneapolis, MN, USA,Isla de Vieques, Puerto Rico,Lutsen, MN, USA,Saint Paul, MN, USA,Los Angeles, CA, USA,Bloomington, MN, USA,Esperanza, Puerto Rico,La Jolla, CA, USA,Rincon, Puerto Rico,Amsterdam, The Netherlands,Berlin, Germany,Bruges, Belgium,",[],"El Capitan Theatre, Los Angeles"," Cinemas
",,5 of 5 stars,"
Love to see shows here. Great for kids shows. The theater it's self a big part of the show. Movies feel special right down to the popcorn.
"
LocalLAtourguide,Los Angeles,California,,,"Los Angeles, CA, USA,",[],"Pierce Brothers Westwood Village Memorial Park, Los Angeles"," Cemeteries
",,5 of 5 stars,"
As long as you are respectful of your surroundings, and you enjoy the macabre, this is a great place to see some famous grave sites. Small and compact.
"
Revy679,Houston,Texas,,,"Las Vegas, NV, USA,New York City, NY, USA,San Diego, CA, USA,Galveston, TX, USA,Los Angeles, CA, USA,Panama City Beach, FL, USA,Punta Cana, Dominican Republic,Destin, FL, USA,Houston, TX, USA,Rancho Bernardo, CA, USA,",[],"Pierce Brothers Westwood Village Memorial Park, Los Angeles"," Cemeteries
",,5 of 5 stars,"
This is a REAL cemetery that is STILL a tourist attraction.
Some of the truly greats of Classic Hollywood are laid to rest here.
PLEASE SHOW RESPECT!
This is a beautiful cemetery hidden right in the middle of the city.
We did experience the trouble that everyone else has initially finding this hidden treasure.
We went into the library, walked...


More 


"
waltona1,Los Angeles,California,,,"Los Angeles, CA, USA,",[],"Pierce Brothers Westwood Village Memorial Park, Los Angeles"," Cemeteries
",,5 of 5 stars,"
Thus is not a place that gives tours or refreshments. It's a very real cemetery and you need to show some bonafide respect should you visit. It's a hidden jewel behind the Wilshire Boulevard highrises. But if you are a Hollywood history buff, it's a beautiful landscape and home to many film and TV legends. Favorite is Merv Griffin's headstone:...


More 


"
keenastraveller,Bateau Bay,Australia, female , 35-49 ,"Los Angeles, CA, USA,Sanur, Indonesia,Gili Trawangan, Indonesia,Honolulu, HI, USA,Kuta, Indonesia,Melbourne, Australia,Bali, Indonesia,Santa Monica, CA, USA,San Francisco, CA, USA,Bangkok, Thailand,Hollywood, FL, USA,Legian, Indonesia,",[],"Pierce Brothers Westwood Village Memorial Park, Los Angeles"," Cemeteries
",,5 of 5 stars,"
Well it took a bit to get here, I was not going to give up and I found it and I was totally overwhelmed. I absolutely adore Marilyn Munroe and I was honored to pay my respects to her and so had others before me. She sure was a truly loved lady. I also paid my respects to Dean Martin,...


More 


"
shadowed-raven,Glasgow,United Kingdom,,,"Las Vegas, NV, USA,Los Angeles, CA, USA,Reykjavik, Iceland,Paris, France,New York City, NY, USA,San Francisco, CA, USA,San Diego, CA, USA,Bronx, NY, USA,South Region,Anaheim, CA, USA,Boulder City, NV, USA,Brooklyn, NY, USA,",[],"Pierce Brothers Westwood Village Memorial Park, Los Angeles"," Cemeteries
",,5 of 5 stars,"
First off, if youre getting public transport here then beware of how long this will take. I was staying on the Hollywood Boulevard and thought that this would be a short trip in the morning. I left at 8:30am and didnt get back until 12:30pm! The bus to Westwood takes 50 minutes and drops you off nowhere near the Memorial...


More 


"
CarmichaelVentura,California,California,,,"Mexico City, Mexico,Merida, Mexico,Los Angeles, CA, USA,Buenos Aires, Argentina,Palm Springs, CA, USA,Cancun, Mexico,Barcelona, Spain,Ventura, CA, USA,Oaxaca, Mexico,New York City, NY, USA,Santiago, Chile,Valladolid, Mexico,",[],"Pierce Brothers Westwood Village Memorial Park, Los Angeles"," Cemeteries
",,5 of 5 stars,"
These people, famous and otherwise, are DEAD! Leave them in peace! Other than the fact that once-famous people are buried here, there is nothing remotely interesting about this place.
"
gatorgirl90,burbank CA,burbank CA, female , 35-49 ,"Stockholm, Sweden,Paris, France,London, UK,Anaheim, CA, USA,Rome, Italy,Venice, Italy,Dublin, Ireland,New York City, NY, USA,Amsterdam, The Netherlands,Berlin, Germany,Copenhagen, Denmark,Los Angeles, CA, USA,",[],"Paniq Room, Los Angeles",,"The first real life room escape games were launched in Budapest in early 2011. With more than a 100 locations now, escape games have become the 'in' thing and now it is the number one tourist action of the Hungarian capital. The game itself attracts thousands of players on a daily basis as it provides an unforgettable and very unique experience for everyone.",5 of 5 stars,"
Me an 5 other friends did the Bunker Room and it was a challenging, fun time! We got out in about 42 minutes.. Can't wait to go back and try out the other room!
"
Meli330,,,,,"Los Angeles, CA, USA,",[],"Paniq Room, Los Angeles",,"The first real life room escape games were launched in Budapest in early 2011. With more than a 100 locations now, escape games have become the 'in' thing and now it is the number one tourist action of the Hungarian capital. The game itself attracts thousands of players on a daily basis as it provides an unforgettable and very unique experience for everyone.",5 of 5 stars,"
Overall I would rate my experience as a 4, however, I lowered my rating because of the lack of customer service. We got there last Sunday at 1p for our 1:30 experience to see the 1p group (for the insane asylum) waiting outside. No one was there. After many phone calls that no one picked up, we got a hold...


More 


"
LinzFranz,Los Angeles,California, female , 25-34 ,"Los Angeles, CA, USA,",[],"Paniq Room, Los Angeles",,"The first real life room escape games were launched in Budapest in early 2011. With more than a 100 locations now, escape games have become the 'in' thing and now it is the number one tourist action of the Hungarian capital. The game itself attracts thousands of players on a daily basis as it provides an unforgettable and very unique experience for everyone.",5 of 5 stars,"
OMG, I have never experienced anything like this. It is a great bonding experience for families, couples, or friends! I did the Asylum with a group of friends and we all loved it. The employee was very patient answering our questions and very funny! I cannot wait to try the Bunker Room...
"
Burgerwars,Northridge,CA,,,"Los Angeles, CA, USA,Auckland, New Zealand,Dubai, United Arab Emirates,Vancouver, British Columbia, Canada,Copenhagen, Denmark,Reykjavik, Iceland,Vienna, Austria,San Francisco, CA, USA,Zurich, Switzerland,Montreal, Quebec, Canada,Irving, TX, USA,San Diego, CA, USA,",[],"University of California, Los Angeles (UCLA), Los Angeles"," Educational Sites
",,5 of 5 stars,"
A nice university campus. It's in a congested area. If you have a chance, try visiting UC Berkeley. More relaxed and more green.
"
RKBassett,Cardiff,United Kingdom, Female ,,"Los Angeles, CA, USA,Cardiff, UK,Amsterdam, The Netherlands,Las Vegas, NV, USA,London, UK,Ayia Napa, Cyprus,Barcelona, Spain,Carmarthen, UK,San Diego, CA, USA,Chippenham, UK,Malibu, CA, USA,Molleston, UK,",[],"Santa Monica Bay, Los Angeles"," Beaches, Bodies of Water
","Santa Monica Bay consists of 50 miles of scenic coastline with 22 separate public beaches, providing recreational opportunities to visitors year round.",5 of 5 stars,"
Loved it. The views from this beach are incredible, I went a few times and we often saw dolphins jumping in and out of the sea earlier in the mornings. We were able to get free wifi whilst on the beach which really came in handy. Its very relaxing and theres lots to do including renting a bike, beach games,...


More 


"
Vanessacmc,Dallas,Texas, female , 35-49 ,"Orlando, FL, USA,London, UK,New York City, NY, USA,Boston, MA, USA,Rome, Italy,Paris, France,Dallas, TX, USA,Beijing, China,Berlin, Germany,Plano, TX, USA,Maui, HI, USA,Moscow, Russia,",[],"Santa Monica Bay, Los Angeles"," Beaches, Bodies of Water
","Santa Monica Bay consists of 50 miles of scenic coastline with 22 separate public beaches, providing recreational opportunities to visitors year round.",5 of 5 stars,"
We must have been lucky when we chose to visit here as it was a beautiful day but hardly any people. It was lovely to walk along the beach and just enjoy the scenery and the views on such a clear and sunny day.
Would highly recommend going on a weekday and earlier in the day to have a quieter...


More 


"
S0PHIA82,Scottsdale,Arizona, Female ,,"New York City, NY, USA,London, UK,Honolulu, HI, USA,Las Vegas, NV, USA,Amsterdam, The Netherlands,Phoenix, AZ, USA,Scottsdale, AZ, USA,Paris, France,Boston, MA, USA,Los Angeles, CA, USA,Washington DC, DC, USA,Munich, Germany,",[],"University of California, Los Angeles (UCLA), Los Angeles"," Educational Sites
",,5 of 5 stars,"
I was recently working on campus during move-ins and the campus is full of life. Maybe because everyone was excited to start the new school year, lol. The students were very helpful! There was a lot of traffic in and out, but that's expected during that time. The setting of the campus is very nice with an easy layout. Be...


More 


"
BUSHMCLOVIN,Dublin,Ireland, female , 25-34 ,"Las Vegas, NV, USA,Los Angeles, CA, USA,Ballina, Ireland,Kilkenny, Ireland,Puerto Del Carmen, Spain,London, UK,Burbank, CA, USA,Dublin, Ireland,Lucan, Ireland,Naas, Ireland,New York City, NY, USA,Paris, France,",[],"Santa Monica Bay, Los Angeles"," Beaches, Bodies of Water
","Santa Monica Bay consists of 50 miles of scenic coastline with 22 separate public beaches, providing recreational opportunities to visitors year round.",5 of 5 stars,"
Was not expecting this kind of beauty in LA just imagined a big city. Glad we made it down here its absolutely stunning views. The beach and walk are huge though so didnt make it the whole way to venice. Great to just chill with a drink or ice cream and people watch.
"
Diana_Styles94,Fresno,California,,,"Los Angeles, CA, USA,Montebello, CA, USA,",[],"Santa Monica Bay, Los Angeles"," Beaches, Bodies of Water
","Santa Monica Bay consists of 50 miles of scenic coastline with 22 separate public beaches, providing recreational opportunities to visitors year round.",5 of 5 stars,"
So beautiful loved it very relaxing place to get away from all the stress of city life really recommend you go there!
"
visuality,mid-TN,mid-TN,,,"Los Angeles, CA, USA,Nashville, TN, USA,New Orleans, LA, USA,Cookeville, TN, USA,Lake Geneva, WI, USA,Memphis, TN, USA,Sarasota, FL, USA,Las Vegas, NV, USA,Marion, IL, USA,Effingham, IL, USA,Malibu, CA, USA,Mount Vernon, IL, USA,",[],"Bradbury Building, Los Angeles"," Group tours/walking tour
",,5 of 5 stars,"
What a find! One must tread carefully and quietly, as folks live and work here, but the lobby is a must-see in downtown Los Angeles. Restored in the 1990s, I believe, it is a marvel in its use of fine materials to create beautiful, functional forms. The open, wrought-iron elevator is a classic, used in Blade Runner and other films....


More 


"
tdesai84,Chino Hills,California,,,"Los Angeles, CA, USA,",[],"Paniq Room, Los Angeles",,"The first real life room escape games were launched in Budapest in early 2011. With more than a 100 locations now, escape games have become the 'in' thing and now it is the number one tourist action of the Hungarian capital. The game itself attracts thousands of players on a daily basis as it provides an unforgettable and very unique experience for everyone.",,"
My friends and I have done many scavenger hunts, go to trivia nights, and escape rooms where they don't really lock you up. This REAL escape room (Asylum) was exhilarating and very well themed - the house is old so we couldn't tell if a lot of the things in there were props part of the game or just parts...


More 


"
suier1,Sydney,Australia, male , 35-49 ,"Las Vegas, NV, USA,Los Angeles, CA, USA,Honolulu, HI, USA,Natchez, MS, USA,Nashville, TN, USA,Bowral, Australia,New Orleans, LA, USA,Rachel, NV, USA,Jenolan Caves, Australia,Leura, Australia,Megalong, Australia,Santa Monica, CA, USA,",[],"Santa Monica Bay, Los Angeles"," Beaches, Bodies of Water
","Santa Monica Bay consists of 50 miles of scenic coastline with 22 separate public beaches, providing recreational opportunities to visitors year round.",5 of 5 stars,"
We took a cab ride to Venice beach and took the walk to Santa Monica, A great tourist spot with plenty of food outlets and gift shops.Great day out.
"
pinkgirl86,Cardiff,United Kingdom, female , 25-34 ,"Las Vegas, NV, USA,San Francisco, CA, USA,Los Angeles, CA, USA,Ayia Napa, Cyprus,Magaluf, Spain,Anaheim, CA, USA,Newcastle upon Tyne, UK,London, UK,Sant Antoni de Portmany, Spain,Cardiff, UK,Manchester, UK,Antalya, Turkey,",[],"Santa Monica Bay, Los Angeles"," Beaches, Bodies of Water
","Santa Monica Bay consists of 50 miles of scenic coastline with 22 separate public beaches, providing recreational opportunities to visitors year round.",5 of 5 stars,"
Loved Santa Monica. Beautiful beach perfect for relaxing.
Loved the idea of being able to do outdoors activities like cycling, running, volleyball, even saw people doing yoga on the beach at sunset.
Didn't spend much time on the pier sadly and as we were driving out noticed lots of shops and restaurants so would like to go back to explore...


More 


"
traveler4k,Beverly Hills,California,Male ,,"Los Angeles, CA, USA,New York City, NY, USA,Budapest, Hungary,San Francisco, CA, USA,Beverly Hills, CA, USA,London, UK,Paris, France,Bangkok, Thailand,Rome, Italy,Victoria, British Columbia, Canada,Everglades National Park, FL, USA,Port Douglas, Australia,",[u'Love to see the world and stay in nice places! '],"Bradbury Building, Los Angeles"," Group tours/walking tour
",,5 of 5 stars,"
Just to walk into the building is beautiful. If in the area, walk in just to see the majesty of the atrium with amazing ironwork and glass. A must-see when in the area. Also, they usually have very-enthused people working there who can provide a history of the building (employed by the Los Angeles Conservation Agency, I think). Either way,...


More 


"
JuliK222,Hermosa Beach,California, female , 35-49 ,"Hermosa Beach, CA, USA,New York City, NY, USA,Henderson, NV, USA,Manhattan Beach, CA, USA,Seattle, WA, USA,Redondo Beach, CA, USA,Santa Monica, CA, USA,Malibu, CA, USA,Las Vegas, NV, USA,Rancho Palos Verdes, CA, USA,Torrance, CA, USA,Calabasas, CA, USA,",[],"Bradbury Building, Los Angeles"," Group tours/walking tour
",,5 of 5 stars,"
I LOVE this building. I was lucky enough to have an office here in the early 90's right after the building was restored and during the time that Jack Nicholson made the movie ""Wolf"" or ""Wolfman"" something like that. I remember them filming there and those of us that worked there were very protective over the way the building was...


More 


"
am08540,London,United Kingdom,,,"London, UK,New York City, NY, USA,Edinburgh, UK,Naples, FL, USA,San Francisco, CA, USA,Istanbul, Turkey,Hong Kong, China,Orlando, FL, USA,Santiago de Compostela, Spain,Berlin, Germany,Budapest, Hungary,Berkeley, CA, USA,",[],"University of California, Los Angeles (UCLA), Los Angeles"," Educational Sites
",,5 of 5 stars,"
Location, diversity, education - it doesn't get any better. Very strong undergrad and grad dprograms.
"
CarmichaelVentura,California,California,,,"Mexico City, Mexico,Merida, Mexico,Los Angeles, CA, USA,Buenos Aires, Argentina,Palm Springs, CA, USA,Cancun, Mexico,Barcelona, Spain,Ventura, CA, USA,Oaxaca, Mexico,New York City, NY, USA,Santiago, Chile,Valladolid, Mexico,",[],"University of California, Los Angeles (UCLA), Los Angeles"," Educational Sites
",,,"
This U.C. campus is BIG. Wear comfortable shoes. There's not surprisingly a lot going on given how many students therev are. And Westwood Village is at its foot.
"
