name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,Countriesvisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
AndyCLondon_England,London,England, male , 50-64 ,"['dallas', ' tx', 'barcelona', 'big white', ' british columbia', 'dasman', 'dorking', 'guildford', 'jackson', ' wy', 'miami beach', ' fl', 'naples', ' fl', 'ripley', 'tadworth', 'irving', ' tx']","[' usa', ' spain', ' canada', ' kuwait', ' uk']",[],"Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
Having a spare Sat morning in Dallas, my colleague and I found this a highly entertaining way to see the city centre. Tour guide Jason was very good at training us in riding a Segway, as neither of us had ridden one before. The tour was very informative, and fun.
"
tfire,Ohio USA,Ohio USA, male , 50-64 ,"['san diego', ' ca', 'grapevine', ' tx', 'oxon hill', ' md', 'washington dc', ' dc', 'alexandria', ' va', 'cancun', 'dallas', ' tx', 'findlay', ' oh', 'las vegas', ' nv', 'nashville', ' tn', 'upper sandusky', ' oh', 'chicago', ' il']","[' usa', ' mexico']",[],"Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
3/13/13. I had a single day to kill in Dallas and wanted to see as much of the city as possible. I thought I'd give Segway Dallas a try. Tour was reasonably priced and well located to see the highlights of the city. Pre-departure training was excellent and had everyone in our group feeling comfortable before we left. Our group...


More 


"
kpconno,Salt Lake City,Utah, , 50-64 ,"['portland', ' me', 'park city', ' ut', 'dallas', ' tx', 'oklahoma city', ' ok', 'banff', ' alberta', 'lake louise', ' alberta', 'calgary', ' alberta', 'little rock', ' ar', 'plano', ' tx', 'college station', ' tx', 'puerto vallarta', 'richardson', ' tx']","[' usa', ' canada', ' mexico']",[],"Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",4 of 5 stars,"
Did the Katy trail tour today. Had a great time and it was as advertised. Few minutes if training made us comfortable on Segway. Wonderful way to see a part of Dallas we hadn't seen. Was expensive, but we knew that when we signed up. Only suggestion would be for them to have some sort of communication system on tour....


More 


"
KLR1122,,,,,"['auckland', 'dallas', ' tx', 'san francisco', ' ca']","[' new zealand', ' usa']",[],"Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
I just returned from the Dallas historical tour. I would definitely recommend this for anyone new to Dallas, or anyone interested in the Segway experience. While this is strictly a site-seeing tour (you do not actually go into the museums, buildings etc) it gives you a good 'feel' of where you may want to return. Furthermore, who wouldn't grab the...


More 


"
mak75231,Dallas,United States,,,"['dallas', ' tx']",[' usa'],[],"Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
Had a great time yesterday! Beautiful day, perfect weather, fun, fun tour! Jason did a fabulous job as our guide, was very conscientious, paced everything extremely well, and made sure he took lots of photos! We had a problem with the wheel on my Segway--he switched out with me and made sure everything was safe. We had done the Dealey...


More 


"
MollyGwood,,,,,"['washington dc', ' dc', 'austin', ' tx', 'pucklechurch', 'stratford-upon-avon', 'bath', 'paris', 'saint augustine', ' fl', 'hot springs', ' ar', 'alexandria', ' va', 'brighton', 'new braunfels', ' tx', 'bristol']","[' usa', ' uk', ' france']",[],"Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
I went on the Dallas Segway tour with family who was visiting from the UK. None of us had ever been on a Segway before and were a little nervous. They gave us great training and soon we were ""segging"" our way around Dallas like pros.
Don't worry about taking a camera, they will be snapping pictures the whole time....


More 


"
AMIBeachGal,Tampa,FL, Female ,,"['playa hermosa', 'doi saket', 'bocas town', 'boquete', 'caye caulker', 'fort pierce', ' fl', 'isla bastimentos', 'mountain pine ridge reserve', 'boca chica', 'new york city', ' ny', 'san pedro', 'hanoi']","[' costa rica', ' thailand', ' panama', ' belize', ' usa', ' vietnam']",[],"Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",4 of 5 stars,"
I made a last minute booking of a Segway tour after I realized I had a couple of hours to spare before my flight left. They promptly finalized the reservation and I was able to take a tour the same morning that I initiated the booking request.
After some brief safety instructions, we were off exploring the city. It was...


More 


"
OKPete,Dallas,Texas, male , 50-64 ,"['colorado springs', ' co', 'clermont-ferrand', 'dallas', ' tx', 'pomona', ' ca', 'seville', 'amsterdam', 'athens', 'kyrenia', 'london', 'orlando', ' fl', 'paris', 'prague']","[' usa', ' france', ' spain', ' the netherlands', ' greece', ' cyprus', ' uk', ' czech republic']",[],"Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",4 of 5 stars,"
We took the downtown tour a couple of years ago and just Easter weekend this year brought family to do that same downtown Segway tour. They have several tours to choose from. We really enjoyed learning to ride the Segway, and we enjoyed learning a bit about the history of Dallas, from the founding along the Trinity River to the...


More 


"
edvaughan,London,United Kingdom,,,"['istanbul', 'warsaw', 'brighton', 'dallas', ' tx', 'florence', 'london', 'pisa', 'zagreb', 'cheltenham']","[' turkey', ' poland', ' uk', ' usa', ' italy', ' croatia']",[],"Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
Try and do this as early as possible in your visit to Dallas. Great little setup with friendly staff. Free photos to download on completion. Quick and easy to learn to ride. Dallas lends itself perfectly for segways - large open spaces and pavements/sidewalks. Highly recommended.
"
pipenlea,sydney,australia, female , 50-64 ,"['hoi an', 'dallas', ' tx', 'seattle', ' wa', 'bridport', 'calgary', ' alberta', 'vancouver', ' british columbia', 'ho chi minh city', 'hobart', 'victoria', ' british columbia', 'coles bay', 'florence', 'kamloops', ' british columbia']","[' vietnam', ' usa', ' australia', ' canada', ' italy']",[],"Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
This was our second Segway adventure and we've decided that any time we're in a new city, it's a must do. Segways are great fun and very easy to use.
Our guides Frankie and Jason are very safety conscious and were also good fun. They took lots of photos (which we are yet to see) so all we had to...


More 


"
OutsideAllDaynNight,Dallas,Dallas,,,"['dallas', ' tx', 'zion national park', ' ut', 'page', ' az']",[' usa'],[],"Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",3 of 5 stars,"
I admit this was more fun than expected, I was talked into it. I'm into a bitmoer adventurous stuff though.
"
seaview69,Torrance,California,,,"['grand junction', ' co', 'salt lake city', ' ut', 'albuquerque', ' nm', 'custer', ' sd', 'phoenix', ' az', 'santa fe', ' nm', 'spearfish', ' sd', 'dallas', ' tx', 'deadwood', ' sd', 'durango', ' co', 'evanston', ' wy', 'lake havasu city', ' az']",[' usa'],[],"Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
Loved the Dallas Segway tour in the West End area of downtown. Kirk, Jason, and Frankie were
so helpful in teaching us how to ride. Frankie offered a lot of information on the area sites and
Jason was so great to take pictures. When you complete the tour, the photos are posted on
the web-site and you can easily transfer...


More 


"
GreenThorn,Bristol,United Kingdom, male , 50-64 ,"['dallas', ' tx', 'saint louis', ' mo', 'austin', ' tx', 'taunton', 'chicago', ' il', 'lyndhurst']","[' usa', ' uk']",[],"Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
This is a great way to see the city and learn about its history.
Highly recommended.
"
msemail,Plano,Texas,,,"['dallas', ' tx']",[' usa'],[],"Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",1 of 5 stars,"
This tour group treats everyone like children under the guise of ""safety"". I have been on other segway tours that are so much more fun than this one. If you like boring, following strict rules, being watched to make sure you don't break the rules, and love getting your picture taken over and over... then this is the tour for...


More 


"
grebnelliw,Centervile,Oh,,,"['dallas', ' tx']",[' usa'],[],"Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",4 of 5 stars,"
The people at Dallas Segway Tours were prompt at responding to my last minute email request but all tours were booked for my last day in town. Shortly after speaking with them I received another call. They added another tour to their schedule for us. Our small group of two set off on our Segways with our guide. We glided...


More 


"
HalfMarathonGirl,Hillsboro,Ohio, Female ,,"['cooke city', ' mt', 'columbus', ' oh', 'saint augustine', ' fl', 'charleston', ' sc', 'cincinnati', ' oh', 'cleveland', ' oh', 'los angeles', ' ca', 'ormond beach', ' fl', 'fort lauderdale', ' fl', 'san simeon', ' ca', 'takoma park', ' md', 'yosemite national park', ' ca']",[' usa'],['I am a retired nurse that does about 5 trips per year. I usually travel by air and use car rental when at my destination. Most of my travel is to accomplish a half marathon in every state but I do at least 1 family vacation per year. '],"Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",4 of 5 stars,"
While visiting Dallas for fun trip, took the 2 hour Dallas segway tour through the West End of Dallas. The price was about $100 per person which included tax and tip. A friend, my husband and I were in a group of about 10 riders with 2 guides. The friendly guides were very knowledgable with tour information and the segway...


More 


"
DPfromAZ,,,,,"['victoria', ' british columbia', 'dallas', ' tx', 'las vegas', ' nv', 'san jose del cabo', 'seattle', ' wa']","[' canada', ' usa', ' mexico']",[],"Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",4 of 5 stars,"
If you've never been on a Segway you must try it. Within minutes you'll get the hang of Standing Around and moving fast. Tour guides were extremely knowledgeable and took our group on a two hour trip all over the Dallas downtown area, stopping along the way to impart their vast experience about the history and underground culture of the...


More 


"
SassyLynn,,,,,"['dallas', ' tx', 'hawaiian gardens', ' ca', 'seattle', ' wa']",[' usa'],[],"Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",3 of 5 stars,"
Compared to a Segway tour I took in Washington DC, this one was a bust. Though advertised for 90 minutes, we were done in 70. The stops were not super interesting, and the few questions I did ask the guide, he didn't know. On the plus side, the photos they take are available at no charge via their website shortly...


More 


"
jessyjaychrisjess,,,,,"['college station', ' tx', 'galveston', ' tx', 'ajijic', 'dallas', ' tx', 'bryan', ' tx', 'brenham', ' tx', 'franklin', ' tx', 'chapala', 'grapevine', ' tx', 'lewisville', ' tx', 'puerto vallarta', 'san antonio', ' tx']","[' usa', ' mexico']",[],"Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
A must do, as u ride the segway the whole city would wave to us. Very fun.
"
cat_plano,Plano,Texas,,,"['dallas', ' tx', 'telluride', ' co']",[' usa'],[],"Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
Went with my daughter last Saturday. It was FUN! Easy to learn. We picked the Katy Trail Nature Tour, really enjoyed the scenic route. Guides are all very friendly. Need to thank them for taking pictures for us during the tour and we can download them later for FREE! Awesome job! Keep up your good work!!
"
abqstuff,Albuquerque,New Mexico, female , 50-64 ,"['dallas', ' tx', 'seattle', ' wa']",[' usa'],[],"Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",2 of 5 stars,"
My family and I enjoy taking segway tours when we travel. The segways are fun to operate and we get to tour a city from a different perpective. The Dallas seway tour was expensive and dull in comparison to other tours we've taken. The tour starts out with quite a bit of time wasted on training and practicing. It is...


More 


"
dgidallas,McKinney,Texas,,,"['dallas', ' tx']",[' usa'],[],"Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
This segway tour was an absolute blast! Girlfriends came to visit from Memphis and we had an amazing time on the segways. Did the Dealy Plaza tour and learned a little of the Dallas history while ""gliding"" through downtown. Segways were easy to learn. Definitely will be back for another tour. Thank you Cyndi & Frankie for being excellent tour...


More 


"
MIke55711,Dallas,Texas,,,"['dallas', ' tx']",[' usa'],[],"Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
I would definitely recommend Dallas Segway tours. We have never been on a Segway before but they provided excellent training and as it turns out the Segway is very easy to ride.
"
ratherbegone.,Los Angeles,Los Angeles,,,"['paris', 'new york city', ' ny', 'florence', 'san francisco', ' ca', 'san diego', ' ca', 'rome', 'honolulu', ' hi', 'los angeles', ' ca', 'santa monica', ' ca', 'williamsburg', ' va', 'carmel', ' ca', 'colorado springs', ' co']","[' france', ' usa', ' italy']",[],"Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
If you a few hours to spend before your flight out of Dallas, consider taking a Segway tour !It is perfect for all ages including teenagers ! We took the 10:00am tour and then visited the 6th floor museum before catching an afternoon flight. It was a delightful morning. Cindy our tour guide was very knowledgeable about the city and...


More 


"
aprilsfool_11,Red Deer,Canada,,,"['dallas', ' tx']",[' usa'],[],"Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
We attended convention in Dallas/Fort Worth Area with our hubbies and one insightful wife booked a Segway Tour of Historic Downtown Dallas. It was a blast, they were patient and took the time for us to be comfortable with the Segways and then we were off to take in the amazing history of Dallas. It was well worth the money...


More 


"
Gwenna,Dallas,Te4xas, female , 50-64 ,"['lanai city', ' hi', 'paris', 'dallas', ' tx', 'quito', 'chichen itza', 'luxembourg city', 'pacific grove', ' ca', 'tulum', 'austin', ' tx', 'charlotte', ' nc', 'kempton park', 'manchester', ' nh']","[' usa', ' france', ' ecuador', ' mexico', ' luxembourg', ' south africa']",['Love to travel - especially to new places. Exotic travel with luxury is my favorite. '],"Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
Although I've lived in Dallas for 20 years, I decided to take my 14 year old grandson for a historical tour of downtown Dallas on a segway. It far exceeded my expectations. Cindy, our guide was fun and informative and Dirk, our safety patrol, made sure all our street crossings were done safely and everyone was OK. I learned a...


More 


"
nanacake,F'burg,F'burg,,,"['istanbul', 'antalya', 'kaikoura', 'christchurch', 'houston', ' tx', 'queenstown', 'dallas', ' tx', 'akaroa', 'mt. cook village', 'new york city', ' ny', 'port aransas', ' tx', 'saint paul', ' mn']","[' turkey', ' new zealand', ' usa']",[],"Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
A whirlwind tour of downtown Dallas that not only hits all the high points, but also creates a breeze even when there is none.
"
peppajack,,,,,"['dallas', ' tx']",[' usa'],[],"Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
The Segway tour was awesome. We appreciate the fact that we were given ample time to actually learn the equipment and feel comfortable using it prior to the start of the tour. The Segway was fun and super easy to ride. The points of interest were great especially if you're a history buff. We definitely understand why this tour is...


More 


"
MemphisFamily12,Memphis,Tennessee,,,"['dallas', ' tx']",[' usa'],[],"Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",2 of 5 stars,"
The company called to confirm the reservation. The associate on the phone was rushing me to hurry and give my credit card info. I asked several questions and was told to go online and get the answers. I also asked would they send a confirmation email with the details of where we were to meet the tour guides since we...


More 


"
patlikestravel,Arlington,Texas,,,"['london', 'arlington', ' tx', 'las vegas', ' nv', 'providenciales', 'easter island', 'fort worth', ' tx', 'new orleans', ' la', 'san francisco', ' ca', 'barcelona', 'quito', 'saint louis', ' mo', 'aspen', ' co']","[' uk', ' usa', ' turks and caicos', ' chile', ' spain', ' ecuador']",[],"Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
We went on the segway tour of the Katy Trails, which included Victory Park, AAC, and Reverchon park. We had a great afternoon, the weather was cooperative and our guides were more than helpful. We had a group of 6 ranging from novice to expert. Our guides were patient in teaching us the ropes and the scenery was great. We...


More 


"
deah1,plano,plano, female , 50-64 ,"['dallas', ' tx', 'new orleans', ' la', 'plano', ' tx', 'astoria', ' or', 'frisco', ' tx', 'portland', ' or', 'washington dc', ' dc', 'addison', ' tx', 'grapevine', ' tx', 'houston', ' tx', 'mckinney', ' tx', 'philadelphia', ' pa']",[' usa'],"['picky, picky ']","Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
Ton loads of fun. Cindi and Buster were great. Cindi promised me I'd be ""one with the segway"" by the time we finished our Katy Trail tour and she was right! Didn't want to quit riding!
"
chelseydavis,Centralia,USA, female , 25-34 ,"['dallas', ' tx']",[' usa'],[],"Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
This tour was the coolest thing I have done. After getting over the fear of falling I had the most fun. My tour guides Cyndi and Buster knew everything there was to know about Dallas and I learned so much from them! They took the pictures so I didn't have to and showed me every piece of historical property they...


More 


"
knoximus,Fort Worth,Texas,,,"['dallas', ' tx']",[' usa'],[],"Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
This was a really good tour. My wife and I really enjoyed riding the segways. It literally took seconds to get used to riding them. We did the KATY trails tour and I think it's a good starter if you've never been on a segway. You really get a feel for what a segway can do. The instructors/guides were very...


More 


"
Katrina102,Boston,MA, Female ,,"['arlington', ' tx', 'wakefield', ' ma', 'beverly hills', ' ca', 'dallas', ' tx', 'santa monica', ' ca']",[' usa'],[],"Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",2 of 5 stars,"
Contrary to what everyone else is saying, I did not enjoy the Segway tour. I have been on many others across the country. This one was plain BORING. We went on the Katy Trail Nature Tour at the advice of the tour guide. It was a trip along a bike path. There was nothing to see except bikers and joggers....


More 


"
GingerandGilligan,Midland,TX, female , 50-64 ,"['seattle', ' wa', 'dallas', ' tx', 'anaheim', ' ca', 'los angeles', ' ca', 'midland', ' tx', 'phoenix', ' az', 'new york city', ' ny', 'washington dc', ' dc']",[' usa'],[],"Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",3 of 5 stars,"
This wasn't so much a tour of Dallas as it was an excuse to ride Segways, which was fine with me. We did see a few things downtown, but mostly I had fun riding there and in the park. Cyndi and Buster helped me feel safe and comfortable right away. If you're really interested in info about Dallas, take a...


More 


"
KayBees54946,Chattanooga,Tennessee, female , 50-64 ,"['gatlinburg', ' tn', 'huntsville', ' al', 'hilo', ' hi', 'orlando', ' fl', 'dallas', ' tx', 'kissimmee', ' fl', 'panama city', ' fl', 'albany', ' ny', 'asheville', ' nc', 'aspen', ' co', 'atlanta', ' ga', 'beaufort', ' sc']",[' usa'],[],"Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",4 of 5 stars,"
Cindi is a very patient trainer and a graceous guide who makes you feel at home on the Segway and in Dallas. I am not athletic but soon felt comfortable on the Segway and enjoyed the tour, tidbits and history Cindi provided. She is a great asset!
It's a little pricey but I've marked something off my bucket list....next a...


More 


"
gfieldsintexas,Fort Worth,Texas,,,"['asheville', ' nc', 'dallas', ' tx', 'pigeon forge', ' tn', 'acapulco', 'anaheim', ' ca', 'atlanta', ' ga', 'atlantic city', ' nj', 'bangalore', 'cancun', 'charleston', ' sc', 'chicago', ' il', 'cologne']","[' usa', ' mexico', ' india', ' germany']",[],"Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
What a wonderful opportunity to visit sights in Dallas aided by an excellent crew. Cyndi and Buster did a great job of orientation, training, taking pictures and constantly providing water. The tour was very safe and very enjoyable. The value was excellent and I will be back.
"
MiraCon,Toronto,Canada, female , 35-49 ,"['dubrovnik', 'chicago', ' il', 'dallas', ' tx', 'toronto', ' ontario']","[' croatia', ' usa', ' canada']",[],"Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
This tour was awesome! We had two very personable guides, one to provide our history lessons, and the second to take advantage of photo ops while guiding us through the downtown core safely. The tour took approximately 2 hours, and I couldn't think of a better way to get an overview of what events have shaped downtown Dallas to make...


More 


"
CarolehYorkshire,Yorkshire,Yorkshire,,,"['buxton', 'new orleans', ' la', 'orlando', ' fl', 'washington dc', ' dc', 'bowness-on-windermere', 'dallas', ' tx', 'leeds', 'london', 'memphis', ' tn', 'nashville', ' tn']","[' uk', ' usa']",[],"Dallas Segway Tours, Dallas","00am, 1","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
My wife and I took the 2.5 hour tour and it was great. My wife was a little nervous to start with but the ""trainers"" were very patient and made sure we felt confident before starting out on the tour. You have to concentrate quite a lot to start with so don't pay too much attention to the places of...


More 


"
