name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,Countriesvisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
JsHappytravels,Ottawa,Canada, female , 35-49 ,"['puno', 'lima', 'boston', ' ma', 'cusco', 'calgary', ' alberta', 'edmonton', ' alberta', 'gatineau', ' quebec', 'grand falls', ' new brunswick', 'varanasi', 'winnipeg', ' manitoba', 'agra', 'dorval', ' quebec']","[' peru', ' usa', ' canada', ' india']",[],"Liberty Fleet of Tall Ships, Boston"," Stairs / lift, Bathroom facilities ",,4 of 5 stars,"We happened to pass by the ticket seller and she said if you run you can catch the ship...so we did. We didn't have to buy a ticket since it was included in our Go Boston card. There was about 10 people on the boat. It was a really refreshing ride since it was so hot that day. They sell drinks, pop and water during your cruise and the staff will tell you a little about what is surrounding you. They also come and chat with you during the ride and will answer all your questions. A few people got the chance to lift the sails. We also toured the ship and looked below where the staff live. It was a nice 1.5 hour sail."
elkins84,Winchester,MA,,,"['boston', ' ma', 'edgartown', ' ma', 'paris', 'charleston', ' sc', 'providenciales']","[' usa', ' france', ' turks and caicos']",[],"Liberty Fleet of Tall Ships, Boston"," Stairs / lift, Bathroom facilities ",,4 of 5 stars,"We had 10 people in our party, kids and adults. I live in the Boston area so I was looking for something to do that I hadn't done before when relatives were in town visiting. We booked spots on the Liberty Tall ships, a two hour sailboat ride around Boston Harbor on a historic sailboat. The crew was very nice, little rough around the edges (looked like they live on the boat and hadn't bathed in a while, shirts and clothes were a bit faded and tattered.) Only complaints, the captain should have saved his speech for when we were pulling out of the dock instead of sitting in the sweltering 95 degree heat. Second, there weren't many legit places to sit so come early if you want a bench seat. It was nice they had booze on the boat. I liked that they had the crowd participate getting the sails hoisted. All in all good ride for the price. Easy to find by the Aquarium."
jalapeno_monkey,Wichita Falls,Texas,,,"['boston', ' ma', 'cancun']","[' usa', ' mexico']",[],"Liberty Fleet of Tall Ships, Boston"," Stairs / lift, Bathroom facilities ",,1 of 5 stars,"
We booked a sunset sail a few months in advance for Boston. When an unforeseen circumstance came up,(we had to cancel our entire vacation, not just the sail) I called to cancel our reservation about 3 weeks ahead of time. I was informed of their ""no refunds"" policy. I do a lot of traveling and lots of tours/activities, and almost...


More 


"
RebekahCrocker,Norwich,Canada,,,"['boston', ' ma', 'clovelly']","[' usa', ' uk']",[],"Liberty Fleet of Tall Ships, Boston"," Stairs / lift, Bathroom facilities ",,2 of 5 stars,"We booked the Liberty Clipper as it looked like a neat opportunity to stay in downtown Boston. Although the price was a lot for the weekend, we splurged as we thought it was a neat opportunity. While the staff were very friendly and helpful, we were sorely disappointed by the cleanliness and communication offered. For cleanliness, we were expecting a clean room. While the room was fairly clean, it certainly wouldn't be up to my standards for guests. Sheets were stained and towels were provided, although they certainly were not hotel standard. As for communication, we did not know until we arrived in on Friday that on Saturday we could not return to our room until 10:30. I became ill Saturday and had to spend the night outside of our accommodations with my husband looking after me as our room was not available until 10:30. When we boarded they were still loud people on board from their cruise, which made it hard to sleep. I have stayed in much nicer hotels for a fraction of the cost, and in hostels across Europe that were cleaner. Very disappointing accommodations but super friendly staff. Although the owner claims that these are ""rustic"" accommodations, this does not excuse stained bed sheets and rooms that have not had a through once over when paying so much."
jogger33,nh,nh,,,"['manchester', ' nh', 'hyannis', ' ma', 'sanibel island', ' fl', 'south yarmouth', ' ma', 'falmouth', ' ma', 'portland', ' me', 'dennis port', ' ma', 'aberdeen', ' wa', 'boston', ' ma', 'philadelphia', ' pa', 'princeton', ' nj', 'allentown', ' pa']",[' usa'],[],"Boston Sea Lightning, Boston",N/A,,5 of 5 stars,"
soon to be the #1 attraction in Boston. seeing the JFK museum-castle island and the outer islands gives you a new perspective of Boston. the ride has plenty of adventure and also a history lesson and great music. I will return.
"
JacopoIT,Torino,Torino,,,"['boston', ' ma', 'nizza monferrato', 'wellfleet', ' ma']","[' usa', ' italy']",[],"Liberty Fleet of Tall Ships, Boston"," Stairs / lift, Bathroom facilities ",,1 of 5 stars,"We arrived on saturday night and the ship was out til 10.30pm for the Rum and revolution sailing cruise. Probably that's why the Crew looked like really drunk when welcomed us! It's really inappropriate. Anyway, the cabin is really small and dirty (do not lift the matress!!!), even if i'm used to sail so i did not expect an awesome cabin! But this was too much!
For the whole night there was a toilet smell which was so strong That it was difficult to breathe and sleep. We thought about leaving before the second night but then i read about their no refund policy and so we spent the second night on the ship. It was the same. The breakfast is not a breakfast.
I read in the owner's response to another review That the Crew say that they'd like to live the ship as a camping on the water...well...for 120 DOLLARS per cabin per night i expect a bit more than a camping in which you can stay ONLY from 10 pm to 10 am!!! So please, crew, avoid this kind of response. For 120 DOLLARS per night i really expect more than a smelly tiny room.
For the sailing trip (i usually sail)...the boat is not maintained and it's quite rusted."
tracyspathe,Boston,Massachusetts,Male ,,"['boston', ' ma', 'somerville', ' ma', 'dania beach', ' fl', 'marshfield', ' ma', 'addis ababa', 'alexandria', 'amsterdam', 'anaheim', ' ca', 'anchorage', ' ak', 'annapolis', ' md', 'aosta', 'arlington', ' va']","[' usa', ' ethiopia', ' egypt', ' the netherlands', ' italy']","['My wife and I enjoy med/large ship cruising. We\'ve covered the Mediterrean, Caribbean, Baltic, Panama Canal and Alaska to date. Our next trip is planned to cover the tip of So. Amer and Cape Horn. Cruising includes many of the elements shown in the following category; a nice and convenient genre. Unpack once and be in a different port or country the next day. Liners Include all the ""comforts of home"", great food, great entertainment, casino (if that\'s your poison), etc.,etc. Although we live at the ocean we are not really beach people but love the water. ']","Spirit of Boston, Boston",N/A,,5 of 5 stars,"On a recent Saturday a family group of fifteen, ages 5 to 75, celebrated grandfather's 75th birthday for a luncheon and harbor cruise on the ""Spirit of Boston"". It was a perfect day, weather-wise. The luncheon, served after the ship got underway, was delicious and well managed. Although underway while dining, the visibility was excellent-didn't miss a sight and they were numerous. It is our understanding the ship's chef was new to the ship. He deserves a ""well done""-every one in our party was very happy. And the deserts were delicious, as well.
After eating, we adjourned topside to a spacious and comfortable viewing area for some sun and sights.
The ship was very clean and quiet; the crew was very pleasant, cordial and accommodating.
Great cruise for all. Definitely worth a redo!"
HazyBoston,Boston,Massachusetts,,,"['boston', ' ma']",[' usa'],[],"Spa InterContinental, Boston"," Spas
",,5 of 5 stars,"I visited the beautiful spa at the intercontinental, and as an ""experienced"" spa goer, I was thrilled with my experience. My services were an oxygen facial and an aromatherapy massage. Both of my therapists were experienced professionals who knew their craft so well. I departed feeling as if I were on cloud 9 and the benefits still linger.

The spa itself is beautifully appointed with wonderful amenities. The services menu is extensive so certain to have something to please everyone. The team is warm and welcoming as well. The only other positive thing I can say is - I can't wait to go back!"
impulse22281,Westport,Massachusetts,,,"['boston', ' ma', 'las vegas', ' nv', 'new york city', ' ny', 'cambridge', ' ma', 'new bedford', ' ma', 'orlando', ' fl', 'wading river', ' ny', 'canton', ' ma', 'dedham', ' ma', 'groton', ' ct', 'mystic', ' ct', 'providence', ' ri']",[' usa'],[],"Boston Sea Lightning, Boston",N/A,,5 of 5 stars,"
This was definitely a great time. I've never experience anything like it before. The boat's captain definitely has a good time driving it, and this thing has some serious speed. Highly recommend.
"
Ripchen,Tampa,Florida, male , 50-64 ,"['tampa', ' fl', 'fort myers beach', ' fl', 'key west', ' fl', 'green bay', ' wi', 'captiva island', ' fl', 'charlottetown', ' prince edward island', 'philadelphia', ' pa', 'san juan', 'brandon', ' fl', 'healdsburg', ' ca', 'boston', ' ma', 'clearwater', ' fl']","[' usa', ' canada', ' puerto rico']",['amateur photographer '],"Liberty Fleet of Tall Ships, Boston"," Stairs / lift, Bathroom facilities ",,4 of 5 stars,"We had planned to entertain customers with a harbor cruise with Liberty. The morning of the cruise they had a problem with the ship we had reserved which would have ruined the event but they provided us with great service by finding another company to host our event. Based on this alone, it is worth using this company when they care that much."
FamilyVacationTravel,Aurora,il,,,"['boston', ' ma', 'auburn', ' me', 'bonita springs', ' fl', 'everglades city', ' fl', 'galena', ' il', 'hershey', ' pa', 'schenectady', ' ny']",[' usa'],[],"Spirit of Boston, Boston",N/A,,5 of 5 stars,"As a special treat for a tired family at the end of an exhausting week of college visits on the East coast, I booked a Turnabout Lobster Cruise on the Spirit of Boston for the 4th of July. Not an inexpensive experience, I was anxious about the impending forecast of rain, but was pleased to see that the lovely boat can accommodate inclement weather because almost all the dining tables have full window views.

I was more than a little disappointed then to learn, as we were seated at one of only two tables on our deck WITHOUT a window view, that window seating is only guaranteed to those who pay to ensure it... I seem to have missed that on the online reservation form.

However, when I expressed my frustration to the ship's seating manager (I'm so disappointed that I did not get his name), he said he would try to re-seat us if anyone didn't show up...Resigned to a waste of money, I went to the upper deck to take in the admittedly awesome view, and was amazed to learn from my kids, when I came back to our deck, that we had been re-seated - with a beautiful window table. I offered to pay for the re-seating, and the generous manager merely wished me a Happy 4th of July, with a genuine smile.

Although there was a bit of petulant rain here and there during the cruise, we were lucky that it held off while we followed the USS Constitution on its turnabout tour - especially during the mock canon volley with another ship. This was an experience you will hopefully love and never forget.

Between the lobster luncheon, very adequate considering there were several hundred people to serve, the excitement of being on the Boston Harbor on the 4th of July, and the attentive service of the maitre de and his staff, we would highly recommend this experience for others in the future.

I'd like to make a special note of appreciation to a young woman from Union college who is working in the area, whom I observed exercising the most extraordinary care of an older passenger who had extreme reservation about navigating the stairs to her assigned deck. I was so impressed with the young woman's courtesy, respect, and care for this guest that it merits recognizing - either outstanding training from her management, family, or both. Seeing this extraordinary service was the icing on the cake for my recommendation of this Spirit of Boston Turnabout cruise."
karlynn4,London,United Kingdom,,,"['boston', ' ma', 'mawgan porth', 'agen', 'alicante', 'anaheim', ' ca', 'atlanta', ' ga', 'auckland', 'baltimore', ' md', 'banff', ' alberta', 'bangor', ' me', 'bar harbor', ' me', 'bath']","[' usa', ' uk', ' france', ' spain', ' new zealand', ' canada']",[],"Segway of Boston, Boston"," Segway Tours
",,3 of 5 stars,"We had a 2 hr trip with these guys it was ok compared to other places where we have been and done this kind of activity. Dont go if you want to take your own photo's of the sites as they wont allow this, but the guide takes random photo's and they expect you to pay for this privilage when the tour ends, are photo's where awful, so we walked round to the sites again."
SharonS552013,Lowell,Massachusetts,,,"['boston', ' ma']",[' usa'],[],"Boston Strolls, Boston"," Stroll through Boston Common and the scenic streets of Beacon Hill as we discuss the seedy past of this now upscale neighborhood and the more colorful characters whose mark on history is often overlooked - a sleepwalking murderer and Boston's earliest known nudist, just to name a few! Back Bay Deconstructed",,5 of 5 stars,"This tour was great! Jake was our tour guide and he was informative, knowledgeable and very engaging. Although I've lived in the area all my life, I didn't really know the story of the Back Bay (how and why it was filled in) and this tour answered all my questions. Along with the history of the Back Bay, Jake gave us a history lesson on the whole area, complete with visual aids to see how the area changed over time. It was a perfect way to spend a Saturday morning!"
Ahollywood,,,,,"['boston', ' ma']",[' usa'],[],"Boston Sea Lightning, Boston",N/A,,5 of 5 stars,"My wife and I are boaters and wanted a true powerboat experience. The sea rocket was a great time. You start with a slow glide through the harbor checking out the sights. As soon as you reach the outer harbor buoy, hold on. The rocket skated across the waves at about 45 until we took a right turn towards JFK library. Then those massive engines were pushed well over 50. If you love power and speed on the water, this is the ride for you. Nice small group size makes the boat feel like your own. Great tunes, great tour guide, excellent captain that really knows what the boat can do. Highly recommended."
akittynamedtabitha,Woodinville,Washington,,,"['boston', ' ma', 'fort lauderdale', ' fl', 'seattle', ' wa', 'woodinville', ' wa', 'fife', ' wa', 'kirkland', ' wa', 'lexington', ' ma', 'olympia', ' wa', 'plymouth', ' ma', 'redmond', ' wa', 'renton', ' wa']","[' usa', 'sandys parish']",[],"Liberty Fleet of Tall Ships, Boston"," Stairs / lift, Bathroom facilities ",,4 of 5 stars,"First, let me make it clear we had something else in mind when we booked this excursion. We thought that we were taking a narrated tour of the harbor on a different type of ship instead of those ferry-looking things. Apparently we made a mistake, because this was not that.

What we got was a ship where people had to participate with hoisting the sail into position, and had to sit on the ship wherever they could sit -- no formal seating was provided. And there was no narration of what we were viewing in the harbor, just sailing around the harbor in a tall sail ship. Also, no one had mentioned that people could bring all kinds of food on board and eat in front of other people. Someone there had basically a picnic lunch. This was a 12:00 sailing.

Not saying any of this was bad. It was interesting to watch them put the sails up. What I don't really understand is how what we expected and what we got was so divergent. Where was the disconnect???"
Clippergirl55,,,,,"['boston', ' ma', 'el paso', ' tx', 'ensenada', 'florence', 'homewood', ' il', 'los angeles', ' ca', 'pinedale', ' wy', 'san diego', ' ca', 'san francisco', ' ca', 'thornton', ' co', 'three oaks', ' mi', 'vence']","[' usa', ' mexico', ' italy', ' france']",[],"Liberty Fleet of Tall Ships, Boston"," Stairs / lift, Bathroom facilities ",,5 of 5 stars,"I was looking for adventure in the Bahamas, my sister was looking for a relaxing cruise with plenty of cocktails. Neither of us were disappointed.

With the small number of passengers it was easy to become friends, while at the same time having enough activity to each be in our own place.

The crew is so welcoming and encouraging, you'll feel you belong to the ship and the sea.

Just go! You'll find your own deck box or deck chair and you'll find freedom on the sea."
mitstud,Cambridge,Massachusetts,,,"['boston', ' ma', 'dallas', ' tx']",[' usa'],[],"Segway of Boston, Boston"," Segway Tours
",,5 of 5 stars,"My girlfriend and I took the one-hour tour of the Cambridge area, starting from the Museum of Science. It started with a 20-minute introduction to the segways and brief instruction on riding them. It was very easy to pick up and didn't require much time at all (group of five people on the tour). We set out on a tour along the Charles River which looks across to Boston, through MIT, and back up to the Museum. There were several interesting stops along the way, and our tour guide Audrey was fantastic...very enthusiastic, friendly, and knowledgeable.
As a side note, another staff member, Andrew, was extremely helpful and went out of his way to make it a special experience. I'd recommend this to anybody and everybody (the other three tourists were middle-aged). I recently moved to the Boston area to attend MIT, and I still found it to be very interesting, even though I've lived here for awhile."
MaLazio,Hopkinton,Ma,,,"['rome', 'boston', ' ma', 'naples', 'venice', 'florence', 'saint augustine', ' fl', 'vatican city', 'orlando', ' fl', 'framingham', ' ma', 'new york city', ' ny', 'ogunquit', ' me', 'gettysburg', ' pa']","[' italy', ' usa', ' vatican city']",[],"Context Boston Tours, Boston",N/A,,5 of 5 stars,"We spent a perfect day in Boston with our wonderful guide,Jessica, from Context Boston. She is engaging, warm and very informative. We took the North End tour of Boston which seemed to fly by even though we went over the three hours, only because my husband has so many questions. We went to Fanueil Hall, Quincy marketplace, Old North Church, Copps Hill burial grounds and the maze of streets that is known as the North End-Boston's Little Italy. It was a perfect place to end the tour because there are so many terrific restaurants there to end your day. Thanks again to Jessica and Context for a great day"
jomosu15,Worcester,Massachusetts,,,"['worcester', ' ma', 'boston', ' ma', 'grafton', ' ma', 'newport', ' ri', 'westborough', ' ma', 'clinton', ' ma', 'greenfield', ' ma', 'groton', ' ct', 'northborough', ' ma', 'paxton', ' ma', 'shelburne falls', ' ma', 'sturbridge', ' ma']",[' usa'],[],"Boston Strolls, Boston"," Stroll through Boston Common and the scenic streets of Beacon Hill as we discuss the seedy past of this now upscale neighborhood and the more colorful characters whose mark on history is often overlooked - a sleepwalking murderer and Boston's earliest known nudist, just to name a few! Back Bay Deconstructed",,4 of 5 stars,"
nikki was our tour guide, just four of us, great way to know more about the area as well as walking further into the north end that you probably never have seen.
"
AuroraVaca,Jacksonville,Florida, female , 25-34 ,"['sedona', ' az', 'jacksonville', ' fl', 'boston', ' ma', 'las vegas', ' nv', 'saint augustine', ' fl', 'savannah', ' ga', 'twentynine palms', ' ca', 'alexandria', ' va', 'blacksburg', ' va', 'buffalo', ' ny', 'clarksville', ' tn', 'fort campbell', ' ky']",[' usa'],[],"Boston Sea Lightning, Boston",N/A,,4 of 5 stars,"
Came to Boston with my 10 year old and we had a blast!!! Driver zoomed through the harbor, did donuts and made us laugh. A lot of fun!!
"
gbenn1941,Stonington,CT,,,"['fort myers beach', ' fl', 'boston', ' ma', 'canaan', ' nh', 'falmouth', ' ma', 'fort myers', ' fl', 'savannah', ' ga']",[' usa'],[],"Context Boston Tours, Boston",N/A,,5 of 5 stars,"We took the tour which was led by Jessica Dello Russo. Jessica is a Boston native with a degree in architecture and graduate work at Harvard and overseas. She was an engaging guide with an extensive knowledge of the sites and players that made Boston history so compelling. We visited King's Chapel, the Granery Burial Ground and the Boston Atheneum along with other interesting sites. The stroll through the quaint streets of Beacon Hill was perhaps the most fun of all!"
Shuttlegal,Merrimack,New Hampshire,,,"['boston', ' ma', 'candia', ' nh', 'manchester', ' nh', 'merrimack', ' nh']",[' usa'],[],"Boston Sea Lightning, Boston",N/A,,5 of 5 stars,"After a day of shopping and strolling around Boston, my two teens and I took the 3:00 pm Sea Lightning Harbor ""cruise"". Once out of the no wake zone, this becomes a real adrenaline rush experience. The captain slams this boat into high gear doing donuts, deliberately looking for large waves from other boats to ride over, and just plain old going fast...up to speeds of about 45. I haven't seen my teenagers laugh and smile this much in a long time...well worth the time and cost in every respect. I also want to commend the staff...from the folks answering phones and taking reservations to the captain and the tour guide. Everyone is top notch...friendly, polite, and people who really seem to enjoy what they're doing. This is a MUST DO as a grand finale to a day in Boston."
Realbert,Zurich,Zurich,,,"['santa margherita ligure', 'florence', 'milan', 'boston', ' ma', 'lausanne', 'messina', 'muscat', 'rome', 'sirmione']","[' italy', ' usa', ' switzerland', ' oman']",[],"Spirit of Boston, Boston",N/A,,2 of 5 stars,"The cruise was recommended to us by the concierge of our hotel and we had high expectation. However we did find troubles since the beginning. Our reservation was made for the wrong day (the concierge clearly stated the day before, btw), but that was sorted out.
After that we went into and the dinner started. The buffet was not exactly big, the pasta will not get a comment (I am a picky italian, I admit it), the fish was not good but the ribs were worth it.
The problem I've got is with the cruise itself. Was short, the ""sunset"" was seen but before the opportunity to make some good photos we were already back and gone.
What I would say is that this particular service is not entirely recommended, but still theres room to enjoy it. Just not by myself.

Cheers,

Alberto"
Cm4038,,,,,"['amherst', ' ma', 'boston', ' ma', 'northborough', ' ma', 'provincetown', ' ma']",[' usa'],[],"Segway of Boston, Boston"," Segway Tours
",,5 of 5 stars,"I lived in Boston for 10 years, but decided to do the tour from the Museum of Science on a whim. Natalie was a knowledgable and gracious guide to sights around the Cambridge area I had never noticed before. The training was helpful and riding the Segway was really easy and fun. We were allowed to stop and take pictures and did not have to pay for anything extra, so I'm not sure what the other review is referring to. Definitely an experience I would recommend!"
EPSsojourner,Toronto,Canada,,,"['boston', ' ma', 'alanya', 'alexandria', 'amsterdam', 'anaheim', ' ca', 'ankara', 'antigua', 'assisi', 'aswan', 'athens', 'bangkok', 'bilbao']","[' usa', ' turkey', ' egypt', ' the netherlands', ' guatemala', ' italy', ' greece', ' thailand', ' spain']",[],"Context Boston Tours, Boston",N/A,,5 of 5 stars,"Jessica from Context Tours guided us through the Irish famine, past Uncle Tom Cabin's publisher's digs, the scull and crossbone tombstones next to Paul Revere's tomb and so much more. She's a walking story teller of the trials and tribulations of the Tea Party, the Massacre, and Washington's school years at the same school she attended. She lives and breaths the history of her home town. The Beacon Hill tour was really interesting as much for the information on the big, beautiful and beautifully designed 18th and 19th century housing and streets as the walk through the back alleys, low slung doors, hidden gardens and walls which aren't walls. And at the end she pointed us to a wonderfully busy and very good food cafe that the locals frequent."
David16307,Houston,Texas, male , 50-64 ,"['new orleans', ' la', 'brookline', ' ma', 'canon city', ' co', 'santa fe', ' nm', 'boston', ' ma', 'houston', ' tx']",[' usa'],[],"Spirit of Boston, Boston",N/A,,5 of 5 stars,"
We took a brunch harbor cruise with my wife, son and daughter in law and 6 yr old twin grandkids. It was great fun! The buffet was quite good. The staff was great and the cruise was interesting the ship is enclosed but has outside areas. We all enjoyed it very much.
"
prancer95,Natick,Massachusetts, female , 25-34 ,"['kapaa', ' hi', 'niagara falls', ' ontario', 'luray', ' va', 'middletown', ' ct', 'atlantic city', ' nj', 'boston', ' ma', 'dennis port', ' ma', 'dover', ' vt', 'edgartown', ' ma', 'eleele', ' hi', 'fairfield', ' ca', 'franklin', ' ma']","[' usa', ' canada']",[],"Segway of Boston, Boston"," Segway Tours
",,4 of 5 stars,"My boyfriend and I took the one-hour tour of the Cambridge area which started from the Museum of Science. They had a deal where the tour was half off. We live in Ma (my boyfriend even works in Cambridge and see these tours daily) so we were more interested in the experience of riding a Segway than a tour of Boston. That being said our tour guide, Edwin, was very knowledgeable and even taught us a few things. He also was very attentive during the tour. He warned us about bumps in the sidewalk and made sure everyone had time to cross streets. There was training video and about a 20 minute practice session which was enough time to get comfortable on the Segways."
berg3,washington,dc, female , 50-64 ,"['washington dc', ' dc', 'baltimore', ' md', 'melbourne', 'san francisco', ' ca', 'new haven', ' ct', 'aberdeen', 'boston', ' ma', 'sperryville', ' va', 'washington', ' va', 'keswick', ' va']","[' usa', ' australia', ' uk']",[],"Context Boston Tours, Boston",N/A,,5 of 5 stars,"I highly recommend Context tours. We took one Context tour in Rome which was outstanding. I proceeded to break my foot in Rome (NOT on the Context tour!) and so Context allowed us to take another tour with them one and a half years later (this time in Boston). I appreciate Context's customer service and I also appreciate their outstanding, highly educated and passionate tour guides. Both of our Context guides -- in Rome and in Boston -- managed to make three hours fly by by bringing history to life. If you can take a Context tour anywhere, go for it!"
NinaPintaStaMaria,Los Angeles,California,,,"['london', 'holbox island', 'boston', ' ma', 'brisbane', 'los angeles', ' ca', 'oxon hill', ' md', 'atlanta', ' ga', 'hanover', ' nh', 'hong kong', 'paradise valley', ' az', 'richmond', ' va', 'scottsdale', ' az']","[' uk', ' mexico', ' usa', ' australia', ' china']",[],"Liberty Fleet of Tall Ships, Boston"," Stairs / lift, Bathroom facilities ",,1 of 5 stars,"I registered online, mid-afternoon, for a mid-day sail, the next day. The email confirmation didn't have directions. So, the next day, I got to the wharf and had to ask around where to go. There was nobody at the stand with their logo. Nearly at the time that would have been the departure, someone arrived and we were told that the tour line attempted to email me that morning to cancel due to ""scheduling conflict"". I checked my email and sure enough, only 2 hours before departure, they had sent an email. We were sent back to their office for credit. At the office, we weren't given any consolation or even told ""we're sorry"". I didn't need to sign anything to receive the credit, so I'm not sure why we had to bother going to the office in the first place. My group waited for a cruise with another tour line later in the day. While waiting, and during the other cruise, we noticed that this tour line NEVER set sail and, therefore, it seems that the ""scheduling conflict"" was a lie and, instead, perhaps they just didn't have enough customers. This was so poorly handled."
chaase,chasse,chasse,,,"['boston', ' ma', 'cambridge', ' ma', 'new york city', ' ny', 'honolulu', ' hi', 'lincoln', ' ma', 'paris', 'salem', ' ma', 'andover', ' ny', 'brookline', ' ma', 'burlington', ' vt', 'carlsbad', ' nm', 'charleston', ' sc']","[' usa', ' france']",[],"Segway of Boston, Boston"," Segway Tours
",,4 of 5 stars,"We are from the Boston area, and did the 2 hr tour. We saw parts for Boston we had not seen around the river . Wonderful places to really enjoy the experience. Note there is a bit of set up time we were the last group to show us so it was a 3 hr total time.
Only 4 star because long lead time before we got going and the Guide could have had a better repertoire of facts and stories.

I will recommend to anyone"
zr9000x,Sudbury Ontario,Canada, male , 50-64 ,"['las vegas', ' nv', 'sudbury', ' ontario', 'honolulu', ' hi', 'kailua-kona', ' hi', 'hilo', ' hi', 'lahaina', ' hi', 'washington dc', ' dc', 'boulder city', ' nv', 'plymouth', ' ma', 'sault ste. marie', ' ontario', 'whitehorse', ' yukon', 'boston', ' ma']","[' usa', ' canada']",[],"Context Boston Tours, Boston",N/A,,5 of 5 stars,"
We spent the day on a guided tour of Boston. Very informative and well worth spending the day here. The tour guide did a good job showing us things and explaining them. The only history missing was the Boston Tea Party
"
lengualynda,San Fernando,Trinidad,,,"['port of spain', 'new york city', ' ny', 'panama city', 'trinidad', 'lima', 'oia', 'san fernando', 'aguas calientes', 'boston', ' ma', 'atlanta', ' ga', 'buford', ' ga', 'caracas']","[' trinidad and tobago', ' usa', ' panama', ' peru', ' greece', ' venezuela']",[],"Segway of Boston, Boston"," Segway Tours
",,5 of 5 stars,"
The best way to see narrow streets of the city - great fun too. We weaved through traffic with ease like ducks in a row and our guide was very informative, especially about his favorite pizza restaurant which we did not have the time to try, unfortunately.
"
Sojourning_Guy,West Palm Beach,Florida, male , 50-64 ,"['west palm beach', ' fl', 'sedona', ' az', 'boston', ' ma', 'new orleans', ' la', 'salem', ' ma', 'honolulu', ' hi', 'orlando', ' fl', 'lake worth', ' fl', 'lakeland', ' fl', 'lantana', ' fl', 'waimanalo', ' hi', 'aberdeen']","[' usa', ' uk']",['I enjoy nature and the outdoors. I love challenging hikes but want to retire to tasty food and basic creature comforts at the end of the day. '],"Context Boston Tours, Boston",N/A,,5 of 5 stars,"I am so glad that I read about Context Travel's walking tours in Arthur Frommer's syndicated newspaper travel column that was carried, in my case, in the travel section of the Palm Beach Post. Dr. Alex Goldfeld was a very personable guide who had the expertise to factually answer any question that came up within our group of seven guests.

During a wonderful, fact-filled trip through Boston's North End, Dr. Goldfeld's expertise perhaps shone through best inside the Old North Church/Christ Church and at Copp's Hill Burying Ground, where he shared his knowledge from heritage and his studies to reveal things that no other casual visitors walked away knowing. At the Old North Church, Dr. Goldfeld explained far more than the docent at the lectern, as part of the price of admission, was able to tell us.

Dr. Goldfeld ably addressed the history and evolution of Boston's North End from its original English inhabitants through the Irish influx and its current role as the Little Italy of Boston, a late heritage that has lasted for the past 100 years.

Personal Magic for Me: Were it not for Dr. Goldfeld's tour, I would have not discovered the Green Dragon Tavern. The oft-written-about Union Oyster House will serve you six shucked oysters for an outrageous $16. Right around the corner, an immediate right turn down the next alley, beckons the Green Dragon Tavern, which also boasts as a place where the Sons of Liberty met. Having a meal in a place where the Sons of LIberty met was an item on my bucket list. Nearly as cool, an entire lobster dinner at the Green Dragon Tavern was only $13.50 with two sides. Adding a gin and tonic, the total tab was around $20... remarkable for a Boston experience.

I look forward to enjoying a Context Tour during future stays in major cities around the world. My next adventure may be in Washington, D.C. where there are three or four possible walking tours available."
LindseaMac,Greenfield,Greenfield,,,"['hingham', ' ma', 'new york city', ' ny', 'boston', ' ma', 'fairhaven', ' ma']",[' usa'],[],"BH Boston Tours- Day Tours, Boston",,,5 of 5 stars,"In late August, 2012, I treated my friend for her birthday to the COMING HOME TOUR, a tour of places in the Dorchester neighborhood of Boston, MA connected with the NEW KIDS ON THE BLOCK. I had first heard of BH BOSTON TOURS on TWITTER, and, as a more recent fan of NKOTB, I thought it would be fun to see where 4 of the 5 members grew up.
Cara, the founder and tour guide, is a long time fan and has an interesting and fun history with the group. We met her at the Shawmut T Station, and along with another fan and friend of Cara's, started our tour with a surprise 'guest' tour guide [sorry - can't say who, but it wasn't one of the New Kids.] Normally I believe it is a walking tour, with maybe a ride on the T, but that day we got to go by car. We visited the former homes of Jon and Jordan Knight, Danny Wood and Donnie Wahlberg [Joey McIntyre grew up in Jamaica Plain - that is another tour you can take]. Also viewed were All Saints Church, Lee Elementary School, Hi Fi Pizza and DYC. Since we were driven around, we got a nice overview of the very diverse Dorchester neighborhood, an interesting 'extra'!
Cara, as a long-time fan, has a lot of knowledge of the band's history and some fun stories and anecdotes. She is a very upbeat, pleasant woman, who, though not a Boston native, has a great love and knowledge of her adopted city.
As a more recent fan of NKOTB, I don't have the extensive knowledge the long-time fans have, so a lot of what Cara shared was new info for us. If you have been a fan from the start, you may have the info, but nothing beats seeing these places in person. I highly recommend taking the tour if you are going to be in Boston. More detailed information on the day tours or accommodations with tours visit the website:
www.bhbostontours.weebly.com"
ryee38211,Florissant,Missouri,,,"['boston', ' ma', 'detroit', ' mi', 'new york city', ' ny', 'chicago', ' il', 'honolulu', ' hi', 'washington dc', ' dc', 'york beach', ' me', 'ensenada', 'fargo', ' nd', 'great smoky mountains national park', ' tn', 'mackinac island', ' mi', 'ann arbor', ' mi']","[' usa', ' mexico']",[],"Segway of Boston, Boston"," Segway Tours
",,5 of 5 stars,"
A great way to tour the city. A must try! We saw parts of the city that we didn't know about. The 2 hour tour was about just right and Captain Matt was wonderful and a great guide.
"
